frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
311,True,True,-1.000000,1.000000,-1630.260010,-221.239990,18.330000,1664.229980,1587.520020,8.090000,-0.002911,0.008025,0.340836,0.940084,0.000000,0.000000,-2.042100
312,True,True,-1.000000,1.000000,-1616.339966,-207.970001,18.330000,1690.880005,1559.109985,8.090000,-0.002840,0.008052,0.332825,0.942950,0.000000,0.000000,-2.042900
313,True,True,-1.000000,1.000000,-1602.199951,-194.929993,18.330000,1717.059937,1530.229980,8.090000,-0.002770,0.008073,0.324787,0.945749,0.000000,0.000000,-2.043600
314,True,True,-1.000000,1.000000,-1587.839966,-182.139999,18.330000,1742.770020,1500.890015,8.090000,-0.002700,0.008095,0.316722,0.948480,0.000000,0.000000,-2.044300
315,True,True,-1.000000,1.000000,-1573.260010,-169.589996,18.330000,1767.989990,1471.099976,8.090000,-0.002630,0.008117,0.308629,0.951144,0.000000,0.000000,-2.044900
316,True,True,-1.000000,1.000000,-1558.469971,-157.289993,18.330000,1792.709961,1440.859985,8.090000,-0.002560,0.008138,0.300516,0.953739,0.000000,0.000000,-2.045500
317,True,True,-1.000000,1.000000,-1543.469971,-145.239990,18.330000,1816.929932,1410.199951,8.090000,-0.002490,0.008160,0.292375,0.956266,0.000000,0.000000,-2.046000
318,True,True,-1.000000,1.000000,-1528.270020,-133.449997,18.330000,1840.640015,1379.109985,8.090000,-0.002420,0.008181,0.284212,0.958723,0.000000,0.000000,-2.046500
319,True,True,-1.000000,1.000000,-1512.869995,-121.919998,18.330000,1863.829956,1347.609985,8.090000,-0.002349,0.008203,0.276029,0.961112,0.000000,0.000000,-2.046900
320,True,True,-1.000000,1.000000,-1497.279907,-110.649994,18.330000,1886.489990,1315.699951,8.090000,-0.002279,0.008224,0.267823,0.963430,0.000000,0.000000,-2.047300
321,True,True,-1.000000,1.000000,-1481.500000,-99.650002,18.330000,1908.609985,1283.400024,8.090000,-0.002209,0.008246,0.259596,0.965680,0.000000,0.000000,-2.047700
322,True,True,-1.000000,1.000000,-1465.539917,-88.919998,18.330000,1930.179932,1250.719971,8.090000,-0.002139,0.008262,0.251347,0.967859,0.000000,0.000000,-2.048100
323,True,True,-1.000000,1.000000,-1449.390015,-78.459999,18.330000,1951.199951,1217.669922,8.090000,-0.002069,0.008278,0.243077,0.969969,0.000000,0.000000,-2.048400
324,True,True,-1.000000,1.000000,-1433.069946,-68.279999,18.330000,1971.659912,1184.250000,8.090000,-0.001999,0.008295,0.234791,0.972009,0.000000,0.000000,-2.048700
325,True,True,-1.000000,1.000000,-1416.579956,-58.379997,18.330000,1991.559937,1150.479980,8.090000,-0.001929,0.008311,0.226482,0.973978,0.000000,0.000000,-2.049000
326,True,True,-1.000000,1.000000,-1399.919922,-48.759998,18.330000,2010.880005,1116.359985,8.090000,-0.001859,0.008327,0.218158,0.975876,0.000000,0.000000,-2.049300
327,True,True,-1.000000,1.000000,-1383.099976,-39.430000,18.330000,2029.619995,1081.910034,8.090000,-0.001788,0.008343,0.209818,0.977703,0.000000,0.000000,-2.049500
328,True,True,-1.000000,1.000000,-1366.119995,-30.389999,18.330000,2047.779907,1047.140015,8.090000,-0.001718,0.008359,0.201461,0.979459,0.000000,0.000000,-2.049700
329,True,True,-1.000000,1.000000,-1348.989990,-21.639999,18.330000,2065.349854,1012.049988,8.090000,-0.001648,0.008375,0.193089,0.981144,0.000000,0.000000,-2.049900
330,True,True,-1.000000,1.000000,-1331.709961,-13.179999,18.330000,2082.320068,976.659973,8.090000,-0.001578,0.008392,0.184700,0.982758,0.000000,0.000000,-2.050100
331,True,True,-1.000000,1.000000,-1314.289917,-5.020000,18.330000,2098.679932,940.979980,8.090000,-0.001508,0.008402,0.176300,0.984299,0.000000,0.000000,-2.050300
332,True,True,-1.000000,1.000000,-1296.739990,2.850000,18.330000,2114.439941,905.019958,8.090000,-0.001438,0.008413,0.167884,0.985770,0.000000,0.000000,-2.050500
333,True,True,-1.000000,1.000000,-1279.049927,10.410000,18.330000,2129.579834,868.789978,8.090000,-0.001368,0.008424,0.159457,0.987168,0.000000,0.000000,-2.050600
334,True,True,-1.000000,1.000000,-1261.239990,17.670000,18.330000,2144.099854,832.309998,8.090000,-0.001297,0.008435,0.151014,0.988495,0.000000,0.000000,-2.050700
335,True,True,-1.000000,1.000000,-1243.309937,24.629999,18.330000,2158.000000,795.579956,8.090000,-0.001227,0.008446,0.142561,0.989749,0.000000,0.000000,-2.050800
336,True,True,-1.000000,1.000000,-1225.260010,31.279999,18.330000,2171.270020,758.609985,8.090000,-0.001157,0.008456,0.134096,0.990932,0.000100,0.000000,-2.050900
337,True,True,-1.000000,1.000000,-1207.099976,37.619999,18.330000,2183.909912,721.409973,8.090000,-0.001087,0.008467,0.125621,0.992042,0.000200,0.000000,-2.051000
338,True,True,-1.000000,1.000000,-1188.829956,43.649998,18.330000,2195.919922,684.000000,8.090000,-0.001012,0.008478,0.117140,0.993079,0.000300,0.000000,-2.051100
339,True,True,-1.000000,1.000000,-1170.459961,49.369999,18.330000,2207.280029,646.380005,8.090000,-0.000936,0.008489,0.108649,0.994043,0.000300,0.000000,-2.051200
340,True,True,-1.000000,1.000000,-1152.000000,54.770000,18.330000,2218.000000,608.570007,8.090000,-0.000860,0.008494,0.100147,0.994936,0.000200,0.000000,-2.051300
341,True,True,-1.000000,1.000000,-1133.449951,59.859997,18.330000,2228.079834,570.580017,8.090000,-0.000785,0.008500,0.091639,0.995756,0.000100,0.000000,-2.051400
342,True,True,-1.000000,1.000000,-1114.809937,64.629997,18.330000,2237.510010,532.419983,8.090000,-0.000709,0.008505,0.083126,0.996502,0.000000,0.000000,-2.051500
343,True,True,-1.000000,1.000000,-1096.099976,69.080002,18.330000,2246.280029,494.109985,8.090000,-0.000639,0.008510,0.074608,0.997176,0.000000,0.000000,-2.051600
344,True,True,-1.000000,1.000000,-1077.309937,73.209999,18.330000,2254.389893,455.649994,8.090000,-0.000569,0.008516,0.066078,0.997778,0.000000,0.000000,-2.051700
345,True,True,-1.000000,1.000000,-1058.459961,77.019997,18.330000,2261.849854,417.049988,8.090000,-0.000494,0.008521,0.057544,0.998306,0.000000,0.000000,-2.051800
346,True,True,-1.000000,1.000000,-1039.539917,80.500000,18.330000,2268.649902,378.329987,8.090000,-0.000418,0.008527,0.049009,0.998762,0.000000,0.000000,-2.051800
347,True,True,-1.000000,1.000000,-1020.570007,83.659996,18.330000,2274.790039,339.500000,8.090000,-0.000343,0.008532,0.040469,0.999144,0.000000,0.000000,-2.051900
348,True,True,-1.000000,1.000000,-1001.539978,86.489998,18.330000,2280.260010,300.570007,8.090000,-0.000267,0.008532,0.031924,0.999454,0.000000,0.000000,-2.051900
349,True,True,-1.000000,1.000000,-982.469971,89.000000,18.330000,2285.060059,261.549988,8.090000,-0.000192,0.008532,0.023378,0.999690,0.000000,0.000000,-2.051900
350,True,True,-1.000000,1.000000,-963.359985,91.180000,18.330000,2289.199951,222.449997,8.090000,-0.000116,0.008532,0.014833,0.999854,0.000000,0.000000,-2.051900
351,True,True,-1.000000,1.000000,-944.209961,93.040001,18.330000,2292.669922,183.279999,8.090000,-0.000040,0.008532,0.006282,0.999944,-0.000100,0.000000,-2.051900
352,True,True,-1.000000,1.000000,-925.039978,94.570000,18.330000,2295.459961,144.059998,8.090000,0.000030,0.008532,-0.002269,0.999961,-0.000200,0.000000,-2.051900
353,True,True,-1.000000,1.000000,-905.839966,95.769997,18.330000,2297.589844,104.790001,8.090000,0.000100,0.008532,-0.010819,0.999905,-0.000200,0.000000,-2.051900
354,True,True,-1.000000,1.000000,-886.619995,96.639999,18.330000,2299.050049,65.489998,8.090000,0.000170,0.008532,-0.019370,0.999776,-0.000200,0.000000,-2.051900
355,True,True,-1.000000,1.000000,-867.389954,97.180000,18.330000,2299.829834,26.170000,8.090000,0.000240,0.008532,-0.027915,0.999574,-0.000100,0.000000,-2.052000
356,True,True,-1.000000,1.000000,-848.159973,97.389999,18.330000,2299.939941,-13.150000,8.090000,0.000310,0.008532,-0.036461,0.999299,0.000000,0.000000,-2.052000
357,True,True,-1.000000,1.000000,-828.929993,97.279999,18.330000,2299.379883,-52.459999,8.090000,0.000386,0.008527,-0.045001,0.998950,0.000000,0.000000,-2.052000
358,True,True,-1.000000,1.000000,-809.700012,96.839996,18.330000,2298.149902,-91.759995,8.090000,0.000461,0.008521,-0.053541,0.998529,0.000000,0.000000,-2.052000
359,True,True,-1.000000,1.000000,-790.479980,96.070000,18.330000,2296.239990,-131.029999,8.090000,0.000537,0.008516,-0.062075,0.998035,0.000000,0.000000,-2.052000
360,True,True,-1.000000,1.000000,-771.279968,94.970001,18.330000,2293.669922,-170.269989,8.090000,0.000612,0.008510,-0.070605,0.997468,0.000000,0.000000,-2.052000
361,True,True,-1.000000,1.000000,-752.099976,93.540001,18.330000,2290.419922,-209.459991,8.090000,0.000682,0.008505,-0.079128,0.996828,-0.000100,0.000000,-2.052000
362,True,True,-1.000000,1.000000,-732.950012,91.779999,18.330000,2286.510010,-248.589996,8.090000,0.000753,0.008500,-0.087647,0.996115,-0.000100,0.000000,-2.052000
363,True,True,-1.000000,1.000000,-713.829956,89.699997,18.330000,2281.919922,-287.639984,8.090000,0.000823,0.008494,-0.096160,0.995329,-0.000100,0.000000,-2.052000
364,True,True,-1.000000,1.000000,-694.750000,87.290001,18.330000,2276.669922,-326.609985,8.090000,0.000893,0.008489,-0.104668,0.994471,0.000000,0.000000,-2.052000
365,True,True,-1.000000,1.000000,-675.709961,84.549995,18.330000,2270.750000,-365.489990,8.090000,0.000963,0.008483,-0.113164,0.993540,0.000000,0.000000,-2.052100
366,True,True,-1.000000,1.000000,-656.719971,81.489998,18.330000,2264.169922,-404.259979,8.090000,0.001033,0.008473,-0.121656,0.992536,0.000000,0.000000,-2.052100
367,True,True,-1.000000,1.000000,-637.789978,78.099998,18.330000,2256.929932,-442.910004,8.090000,0.001103,0.008462,-0.130136,0.991459,0.000000,0.000000,-2.052100
368,True,True,-1.000000,1.000000,-618.919983,74.389999,18.330000,2249.030029,-481.429993,8.090000,0.001173,0.008451,-0.138606,0.990311,0.000000,0.000000,-2.052100
369,True,True,-1.000000,1.000000,-600.109985,70.360001,18.330000,2240.469971,-519.809998,8.090000,0.001244,0.008440,-0.147071,0.989089,0.000100,0.000000,-2.052100
370,True,True,-1.000000,1.000000,-581.369995,66.010002,18.330000,2231.250000,-558.039978,8.090000,0.001314,0.008429,-0.155524,0.987795,0.000200,0.000000,-2.052100
371,True,True,-1.000000,1.000000,-562.709961,61.340000,18.330000,2221.389893,-596.109985,8.090000,0.001389,0.008419,-0.163967,0.986429,0.000200,0.000000,-2.052100
372,True,True,-1.000000,1.000000,-544.130005,56.349998,18.330000,2210.869873,-634.010010,8.090000,0.001459,0.008408,-0.172394,0.984991,0.000200,0.000000,-2.052100
373,True,True,-1.000000,1.000000,-525.640015,51.039997,18.330000,2199.699951,-671.719971,8.090000,0.001529,0.008397,-0.180810,0.983481,0.000200,0.000000,-2.052100
374,True,True,-1.000000,1.000000,-507.239990,45.419998,18.330000,2187.899902,-709.239990,8.090000,0.001600,0.008386,-0.189215,0.981898,0.000200,0.000000,-2.052200
375,True,True,-1.000000,1.000000,-488.940002,39.480000,18.330000,2175.449951,-746.549988,8.090000,0.001670,0.008370,-0.197604,0.980245,0.000200,0.000000,-2.052200
376,True,True,-1.000000,1.000000,-470.750000,33.230000,18.330000,2162.359863,-783.639954,8.090000,0.001740,0.008354,-0.205977,0.978520,0.000300,0.000000,-2.052200
377,True,True,-1.000000,1.000000,-452.669983,26.670000,18.330000,2148.639893,-820.510010,8.090000,0.001810,0.008338,-0.214339,0.976722,0.000400,0.000000,-2.052200
378,True,True,-1.000000,1.000000,-434.699982,19.799999,18.330000,2134.300049,-857.139954,8.090000,0.001885,0.008322,-0.222685,0.974853,0.000400,0.000000,-2.052200
379,True,True,-1.000000,1.000000,-416.849976,12.630000,18.330000,2119.320068,-893.510010,8.090000,0.001956,0.008305,-0.231014,0.972913,0.000400,0.000000,-2.052200
380,True,True,-1.000000,1.000000,-399.130005,5.150000,18.330000,2103.729980,-929.630005,8.090000,0.002026,0.008289,-0.239322,0.970903,0.000400,0.000000,-2.052200
381,True,True,-1.000000,1.000000,-381.539978,-2.630000,18.330000,2087.530029,-965.469971,8.090000,0.002096,0.008273,-0.247614,0.968821,0.000400,0.000000,-2.052200
382,True,True,-1.000000,1.000000,-364.079987,-10.710000,18.330000,2070.709961,-1001.029968,8.090000,0.002166,0.008257,-0.255890,0.966668,0.000400,0.000000,-2.052200
383,True,True,-1.000000,1.000000,-346.759979,-19.090000,18.330000,2053.290039,-1036.299927,8.090000,0.002236,0.008241,-0.264144,0.964445,0.000400,-0.000100,-2.052200
384,True,True,-1.000000,1.000000,-329.589996,-27.760000,18.330000,2035.269897,-1071.260010,8.090000,0.002306,0.008219,-0.272382,0.962151,0.000400,-0.000200,-2.052200
385,True,True,-1.000000,1.000000,-312.570007,-36.719997,18.330000,2016.649902,-1105.910034,8.090000,0.002376,0.008197,-0.280598,0.959787,0.000400,-0.000200,-2.052200
386,True,True,-1.000000,1.000000,-295.709991,-45.969997,18.330000,1997.439941,-1140.229980,8.090000,0.002447,0.008176,-0.288793,0.957354,0.000400,-0.000200,-2.052200
387,True,True,-1.000000,1.000000,-279.009979,-55.509998,18.330000,1977.649902,-1174.219971,8.090000,0.002517,0.008154,-0.296966,0.954850,0.000400,-0.000200,-2.052200
388,True,True,-1.000000,1.000000,-262.470001,-65.330002,18.330000,1957.279907,-1207.869995,8.090000,0.002587,0.008133,-0.305117,0.952276,0.000400,-0.000200,-2.052200
389,True,True,-1.000000,1.000000,-246.099991,-75.439995,18.330000,1936.339966,-1241.159912,8.090000,0.002657,0.008111,-0.313247,0.949633,0.000400,-0.000200,-2.052200
390,True,True,-1.000000,1.000000,-229.909988,-85.820000,18.330000,1914.839966,-1274.089966,8.090000,0.002727,0.008090,-0.321356,0.946920,0.000400,-0.000200,-2.052200
391,True,True,-1.000000,1.000000,-213.899994,-96.479996,18.330000,1892.769897,-1306.640015,8.090000,0.002797,0.008068,-0.329443,0.944137,0.000400,-0.000200,-2.052200
392,True,True,-1.000000,1.000000,-198.069992,-107.409996,18.330000,1870.149902,-1338.819946,8.090000,0.002867,0.008041,-0.337502,0.941286,0.000300,-0.000200,-2.052200
393,True,True,-1.000000,1.000000,-182.429993,-118.610001,18.330000,1846.979980,-1370.599976,8.090000,0.002937,0.008014,-0.345541,0.938365,0.000300,-0.000200,-2.052200
394,True,True,-1.000000,1.000000,-166.989990,-130.080002,18.330000,1823.279907,-1401.989990,8.090000,0.003008,0.007987,-0.353552,0.935376,0.000300,-0.000200,-2.052200
395,True,True,-1.000000,1.000000,-151.739990,-141.809998,18.330000,1799.029907,-1432.959961,8.090000,0.003078,0.007960,-0.361536,0.932319,0.000200,-0.000200,-2.052200
396,True,True,-1.000000,1.000000,-136.699997,-153.800003,18.330000,1774.270020,-1463.520020,8.090000,0.003148,0.007933,-0.369494,0.929194,0.000200,-0.000100,-2.052200
397,True,True,-1.000000,1.000000,-121.860001,-166.039993,18.330000,1748.979980,-1493.640015,8.090000,0.003218,0.007906,-0.377424,0.926001,0.000100,-0.000100,-2.052200
398,True,True,-1.000000,1.000000,-107.239998,-178.539993,18.330000,1723.189941,-1523.329956,8.090000,0.003288,0.007879,-0.385328,0.922740,0.000000,-0.000100,-2.052200
399,True,True,-1.000000,1.000000,-92.829994,-191.279999,18.330000,1696.890015,-1552.569946,8.090000,0.003358,0.007852,-0.393204,0.919412,0.000000,-0.000100,-2.052200
400,True,True,-1.000000,1.000000,-78.639999,-204.269989,18.330000,1670.089966,-1581.359985,8.090000,0.003423,0.007825,-0.401053,0.916015,0.000000,-0.000100,-2.052200
401,True,True,1.000000,1.000000,-64.680000,-217.500000,18.330000,1656.559937,-1595.529907,8.070000,0.003488,0.007793,-0.408870,0.912552,0.005500,-0.006400,-1.558100
402,True,True,1.000000,1.000000,-50.829998,-230.849991,18.330000,1641.669922,-1610.839966,8.050000,0.003569,0.007755,-0.414783,0.909880,0.008000,-0.009400,-1.134100
403,True,True,1.000000,1.000000,-37.099998,-244.330002,18.330000,1626.380005,-1626.279907,8.020000,0.003650,0.007717,-0.419077,0.907910,0.008300,-0.010000,-0.770800
404,True,True,1.000000,1.000000,-23.500000,-257.929993,18.330000,1611.500000,-1641.029907,8.000000,0.003725,0.007685,-0.421991,0.906560,0.007500,-0.009300,-0.457100
405,True,True,1.000000,1.000000,-10.030000,-271.660004,18.330000,1597.679932,-1654.479980,7.980000,0.003784,0.007658,-0.423717,0.905754,0.006200,-0.008000,-0.183800
406,True,True,1.000000,1.000000,3.330000,-285.500000,18.330000,1585.400024,-1666.260010,7.970000,0.003828,0.007636,-0.424408,0.905431,0.004800,-0.006500,0.055800
407,True,True,1.000000,1.000000,16.590000,-299.440002,18.330000,1575.000000,-1676.089966,7.970000,0.003855,0.007620,-0.424197,0.905530,0.003400,-0.004800,0.267000
408,True,True,1.000000,1.000000,29.760000,-313.459991,18.330000,1566.709961,-1683.839966,7.970000,0.003865,0.007615,-0.423188,0.906001,0.002000,-0.003100,0.454000
409,True,True,1.000000,1.000000,42.860001,-327.539978,18.330000,1560.679932,-1689.429932,7.970000,0.003865,0.007615,-0.421473,0.906801,0.000700,-0.001500,0.619900
410,True,True,1.000000,1.000000,55.910000,-341.669983,18.330000,1556.969971,-1692.849976,7.970000,0.003849,0.007620,-0.419131,0.907885,-0.000300,-0.000100,0.767200
411,True,True,1.000000,1.000000,68.930000,-355.829987,18.330000,1555.579956,-1694.130005,7.970000,0.003822,0.007631,-0.416229,0.909220,-0.001200,0.000900,0.897800
412,True,True,1.000000,1.000000,81.939995,-370.000000,18.330000,1556.459961,-1693.319946,7.980000,0.003790,0.007647,-0.412825,0.910770,-0.001900,0.001800,1.013300
413,True,True,1.000000,1.000000,94.959999,-384.160004,18.330000,1559.529907,-1690.500000,7.990000,0.003747,0.007669,-0.408978,0.912504,-0.002400,0.002500,1.115200
414,True,True,1.000000,1.000000,108.000000,-398.299988,18.330000,1564.659912,-1685.750000,8.000000,0.003698,0.007690,-0.404733,0.914395,-0.002800,0.003000,1.204600
415,True,True,1.000000,1.000000,121.089996,-412.399994,18.330000,1571.689941,-1679.199951,8.010000,0.003644,0.007717,-0.400136,0.916416,-0.003000,0.003300,1.283600
416,True,True,1.000000,1.000000,134.229996,-426.440002,18.330000,1580.449951,-1670.959961,8.020000,0.003585,0.007744,-0.395227,0.918544,-0.003100,0.003400,1.353600
417,True,True,1.000000,1.000000,147.449997,-440.410004,18.330000,1590.770020,-1661.130005,8.030000,0.003526,0.007771,-0.390043,0.920757,-0.003100,0.003400,1.416000
418,True,True,1.000000,1.000000,160.750000,-454.299988,18.330000,1602.489990,-1649.829956,8.030000,0.003461,0.007798,-0.384605,0.923042,-0.003100,0.003300,1.471800
419,True,True,1.000000,1.000000,174.149994,-468.099976,18.330000,1615.459961,-1637.130005,8.040000,0.003396,0.007825,-0.378935,0.925384,-0.003000,0.003100,1.521900
420,True,True,1.000000,1.000000,187.659988,-481.789978,18.330000,1629.549927,-1623.109985,8.040000,0.003331,0.007852,-0.373060,0.927768,-0.002800,0.002900,1.567000
421,True,True,1.000000,1.000000,201.289993,-495.359985,18.330000,1644.609985,-1607.839966,8.050000,0.003267,0.007879,-0.366996,0.930183,-0.002600,0.002700,1.607700
422,True,True,1.000000,1.000000,215.049988,-508.809998,18.330000,1660.529907,-1591.400024,8.050000,0.003202,0.007906,-0.360754,0.932622,-0.002400,0.002500,1.644600
423,True,True,1.000000,1.000000,228.940002,-522.119995,18.330000,1677.179932,-1573.839966,8.050000,0.003137,0.007933,-0.354356,0.935072,-0.002200,0.002300,1.678000
424,True,True,1.000000,1.000000,242.970001,-535.279968,18.330000,1694.469971,-1555.209961,8.050000,0.003067,0.007960,-0.347812,0.937525,-0.002000,0.002100,1.708400
425,True,True,1.000000,1.000000,257.139984,-548.279968,18.330000,1712.289917,-1535.569946,8.059999,0.002997,0.007987,-0.341128,0.939978,-0.001800,0.001900,1.736100
426,True,True,1.000000,1.000000,271.459991,-561.119995,18.330000,1730.549927,-1514.959961,8.059999,0.002927,0.008014,-0.334320,0.942421,-0.001600,0.001600,1.761400
427,True,True,1.000000,1.000000,285.929993,-573.789978,18.330000,1749.169922,-1493.419922,8.059999,0.002862,0.008041,-0.327393,0.944850,-0.001400,0.001400,1.784500
428,True,True,1.000000,1.000000,300.559998,-586.279968,18.330000,1768.069946,-1471.000000,8.059999,0.002797,0.008068,-0.320358,0.947258,-0.001200,0.001200,1.805600
429,True,True,1.000000,1.000000,315.350006,-598.580017,18.330000,1787.179932,-1447.719971,8.059999,0.002732,0.008090,-0.313220,0.949642,-0.001100,0.001000,1.825000
430,True,True,1.000000,1.000000,330.299988,-610.690002,18.330000,1806.429932,-1423.630005,8.070000,0.002668,0.008111,-0.305991,0.951996,-0.001000,0.000800,1.842700
431,True,True,1.000000,1.000000,345.410004,-622.589966,18.330000,1825.750000,-1398.760010,8.070000,0.002603,0.008133,-0.298671,0.954318,-0.001000,0.000700,1.859000
432,True,True,1.000000,1.000000,360.679993,-634.289978,18.330000,1845.099976,-1373.140015,8.070000,0.002533,0.008154,-0.291269,0.956603,-0.001000,0.000600,1.874000
433,True,True,1.000000,1.000000,376.109985,-645.769958,18.330000,1864.419922,-1346.799927,8.070000,0.002463,0.008176,-0.283792,0.958848,-0.000900,0.000500,1.887700
434,True,True,1.000000,1.000000,391.699982,-657.029968,18.330000,1883.649902,-1319.760010,8.070000,0.002393,0.008197,-0.276239,0.961051,-0.000800,0.000400,1.900400
435,True,True,1.000000,1.000000,407.459991,-668.059998,18.330000,1902.760010,-1292.049927,8.070000,0.002322,0.008219,-0.268621,0.963208,-0.000700,0.000300,1.912000
436,True,True,1.000000,1.000000,423.380005,-678.859985,18.330000,1921.699951,-1263.709961,8.070000,0.002252,0.008235,-0.260939,0.965317,-0.000600,0.000200,1.922700
437,True,True,1.000000,1.000000,439.449982,-689.429993,18.330000,1940.439941,-1234.750000,8.070000,0.002182,0.008251,-0.253198,0.967377,-0.000500,0.000100,1.932600
438,True,True,1.000000,1.000000,455.679993,-699.750000,18.330000,1958.929932,-1205.189941,8.070000,0.002112,0.008268,-0.245402,0.969384,-0.000400,0.000100,1.941700
439,True,True,1.000000,1.000000,472.059998,-709.829956,18.330000,1977.149902,-1175.069946,8.070000,0.002042,0.008284,-0.237553,0.971337,-0.000300,0.000100,1.950100
440,True,True,1.000000,1.000000,488.599976,-719.649963,18.330000,1995.059937,-1144.400024,8.070000,0.001972,0.008300,-0.229655,0.973235,-0.000200,0.000100,1.957800
441,True,True,1.000000,1.000000,505.289978,-729.219971,18.330000,2012.630005,-1113.199951,8.080000,0.001902,0.008316,-0.221708,0.975076,-0.000100,0.000100,1.964900
442,True,True,1.000000,1.000000,522.119995,-738.529968,18.330000,2029.839966,-1081.500000,8.080000,0.001832,0.008332,-0.213718,0.976858,0.000000,0.000100,1.971500
443,True,True,1.000000,1.000000,539.099976,-747.570007,18.330000,2046.669922,-1049.309937,8.080000,0.001761,0.008348,-0.205685,0.978581,0.000000,0.000000,1.977600
444,True,True,1.000000,1.000000,556.219971,-756.339966,18.330000,2063.079834,-1016.649963,8.080000,0.001691,0.008365,-0.197615,0.980243,0.000000,0.000000,1.983200
445,True,True,1.000000,1.000000,573.479980,-764.839966,18.330000,2079.070068,-983.549988,8.080000,0.001621,0.008381,-0.189506,0.981842,0.000000,0.000000,1.988400
446,True,True,1.000000,1.000000,590.869995,-773.059998,18.330000,2094.599854,-950.019958,8.080000,0.001551,0.008392,-0.181366,0.983379,0.000000,0.000000,1.993200
447,True,True,1.000000,1.000000,608.390015,-781.000000,18.330000,2109.669922,-916.079956,8.080000,0.001481,0.008402,-0.173193,0.984851,0.000000,0.000000,1.997600
448,True,True,1.000000,1.000000,626.039978,-788.659973,18.330000,2124.250000,-881.750000,8.080000,0.001411,0.008413,-0.164987,0.986259,0.000000,0.000000,2.001700
449,True,True,1.000000,1.000000,643.809998,-796.029968,18.330000,2138.320068,-847.039978,8.080000,0.001341,0.008424,-0.156755,0.987601,0.000000,0.000000,2.005500
450,True,True,1.000000,1.000000,661.690002,-803.109985,18.330000,2151.879883,-811.979980,8.080000,0.001270,0.008435,-0.148495,0.988876,0.000000,0.000000,2.009000
451,True,True,1.000000,1.000000,679.690002,-809.899963,18.330000,2164.909912,-776.570007,8.080000,0.001200,0.008446,-0.140214,0.990084,0.000000,0.000000,2.012200
452,True,True,1.000000,1.000000,697.799988,-816.389954,18.330000,2177.399902,-740.839966,8.080000,0.001130,0.008456,-0.131906,0.991225,0.000000,0.000000,2.015200
453,True,True,1.000000,1.000000,716.010010,-822.579956,18.330000,2189.329834,-704.799988,8.080000,0.001060,0.008467,-0.123576,0.992298,0.000000,0.000000,2.018000
454,True,True,1.000000,1.000000,734.320007,-828.469971,18.330000,2200.689941,-668.469971,8.080000,0.000990,0.008478,-0.115231,0.993302,0.000000,0.000000,2.020600
455,True,True,1.000000,1.000000,752.729980,-834.059998,18.330000,2211.479980,-631.869995,8.080000,0.000920,0.008489,-0.106863,0.994237,0.000000,0.000000,2.023000
456,True,True,1.000000,1.000000,771.229980,-839.339966,18.330000,2221.679932,-595.010010,8.080000,0.000850,0.008494,-0.098480,0.995102,0.000000,0.000000,2.025200
457,True,True,1.000000,1.000000,789.809998,-844.309998,18.330000,2231.290039,-557.909973,8.090000,0.000780,0.008500,-0.090080,0.995898,0.000000,0.000000,2.027200
458,True,True,1.000000,1.000000,808.469971,-848.969971,18.330000,2240.290039,-520.580017,8.090000,0.000709,0.008505,-0.081664,0.996623,0.000000,0.000000,2.029100
459,True,True,1.000000,1.000000,827.209961,-853.320007,18.330000,2248.689941,-483.029999,8.090000,0.000639,0.008510,-0.073237,0.997278,-0.000100,0.000000,2.030800
460,True,True,1.000000,1.000000,846.019958,-857.359985,18.330000,2256.459961,-445.289978,8.090000,0.000569,0.008516,-0.064794,0.997862,-0.000200,0.000000,2.032400
461,True,True,1.000000,1.000000,864.889954,-861.079956,18.330000,2263.619873,-407.359985,8.090000,0.000494,0.008521,-0.056341,0.998375,-0.000200,0.000000,2.033900
462,True,True,1.000000,1.000000,883.820007,-864.479980,18.330000,2270.139893,-369.259979,8.090000,0.000418,0.008527,-0.047876,0.998817,-0.000200,0.000000,2.035300
463,True,True,1.000000,1.000000,902.809998,-867.559998,18.330000,2276.040039,-331.009979,8.090000,0.000343,0.008532,-0.039406,0.999187,-0.000200,0.000000,2.036600
464,True,True,1.000000,1.000000,921.849976,-870.320007,18.330000,2281.290039,-292.619995,8.090000,0.000267,0.008532,-0.030926,0.999485,-0.000100,0.000000,2.037800
465,True,True,1.000000,1.000000,940.929993,-872.760010,18.330000,2285.899902,-254.099991,8.090000,0.000197,0.008532,-0.022440,0.999712,0.000000,0.000000,2.038900
466,True,True,1.000000,1.000000,960.049988,-874.880005,18.330000,2289.859863,-215.470001,8.090000,0.000127,0.008532,-0.013948,0.999866,0.000000,0.000000,2.039900
467,True,True,1.000000,1.000000,979.199951,-876.679993,18.330000,2293.179932,-176.739990,8.090000,0.000057,0.008532,-0.005451,0.999949,0.000000,0.000000,2.040800
468,True,True,1.000000,1.000000,998.380005,-878.149963,18.330000,2295.839844,-137.929993,8.090000,-0.000013,0.008532,0.003051,0.999959,-0.000100,0.000000,2.041700
