frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
175,True,True,-1.000000,441.500000,0.000000,182.779999,502.940002,0.000000,-156.110001,-0.000003,-0.352036,-0.000003,0.935986,0.000000,2.926000,0.000000
176,True,True,-1.000000,445.690002,0.000000,181.429993,502.940002,0.000000,-161.519989,-0.000003,-0.340874,-0.000003,0.940109,0.000000,2.855800,0.000000
177,True,True,-1.000000,449.880005,0.000000,180.039993,502.940002,0.000000,-166.929993,-0.000003,-0.329933,-0.000003,0.944004,0.000000,2.787300,0.000000
178,True,True,-1.000000,454.069977,0.000000,178.599991,502.940002,0.000000,-172.339996,-0.000003,-0.319214,-0.000003,0.947683,0.000000,2.720400,0.000000
179,True,True,-1.000000,458.259979,0.000000,177.119995,502.940002,0.000000,-177.750000,-0.000003,-0.308710,-0.000003,0.951156,0.000000,2.655100,0.000000
180,True,True,-1.000000,462.449982,0.000000,175.589996,502.940002,0.000000,-183.159988,-0.000003,-0.298422,-0.000003,0.954434,0.000000,2.591400,0.000000
181,True,True,-1.000000,466.639984,0.000000,174.019989,502.940002,0.000000,-188.569992,-0.000003,-0.288345,-0.000003,0.957527,0.000000,2.529200,0.000000
182,True,True,-1.000000,470.829987,0.000000,172.399994,502.940002,0.000000,-193.979996,-0.000003,-0.278483,-0.000003,0.960441,0.000000,2.468500,0.000000
183,True,True,-1.000000,475.019989,0.000000,170.739990,502.940002,0.000000,-199.389999,-0.000003,-0.268826,-0.000003,0.963189,0.000000,2.409300,0.000000
184,True,True,-1.000000,479.209991,0.000000,169.029999,502.940002,0.000000,-204.799988,-0.000003,-0.259375,-0.000003,0.965777,0.000000,2.351500,0.000000
185,True,True,-1.000000,483.399994,0.000000,167.279999,502.940002,0.000000,-210.209991,-0.000003,-0.250128,-0.000003,0.968213,0.000000,2.295100,0.000000
186,True,True,-1.000000,487.589996,0.000000,165.479996,502.940002,0.000000,-215.619995,-0.000003,-0.240439,-0.000003,0.970664,0.000000,2.398900,0.000000
187,True,True,-1.000000,491.779999,0.000000,163.639999,502.940002,0.000000,-221.029999,-0.000003,-0.230302,-0.000003,0.973119,0.000000,2.502700,0.000000
188,True,True,-1.000000,495.970001,0.000000,161.750000,502.940002,0.000000,-226.440002,-0.000003,-0.219717,-0.000003,0.975564,0.000000,2.606500,0.000000
189,True,True,-1.000000,500.160004,0.000000,159.819992,502.940002,0.000000,-231.849991,-0.000003,-0.208685,-0.000003,0.977983,0.000000,2.710300,0.000000
190,True,True,-1.000000,504.349976,0.000000,157.839996,502.940002,0.000000,-237.259995,-0.000003,-0.197205,-0.000003,0.980362,0.000000,2.814100,0.000000
191,True,True,-1.000000,508.539978,0.000000,155.819992,502.940002,0.000000,-242.669998,-0.000003,-0.185271,-0.000003,0.982687,0.000000,2.917900,0.000000
192,True,True,-1.000000,512.729980,0.000000,153.750000,502.940002,0.000000,-248.080002,-0.000003,-0.172885,-0.000003,0.984942,0.000000,3.021700,0.000000
193,True,True,-1.000000,516.919983,0.000000,151.639999,502.940002,0.000000,-253.489990,-0.000003,-0.160045,-0.000003,0.987110,0.000000,3.125500,0.000000
194,True,True,-1.000000,521.109985,0.000000,149.479996,502.940002,0.000000,-258.899994,-0.000003,-0.146747,-0.000003,0.989174,0.000000,3.229300,0.000000
195,True,True,-1.000000,525.299988,0.000000,147.279999,502.940002,0.000000,-264.309998,-0.000003,-0.132996,-0.000003,0.991116,0.000000,3.333100,0.000000
196,True,True,-1.000000,529.489990,0.000000,145.029999,502.940002,0.000000,-269.720001,-0.000003,-0.118791,-0.000003,0.992919,0.000000,3.436900,0.000000
197,True,True,-1.000000,533.679993,0.000000,142.739990,502.940002,0.000000,-275.130005,-0.000003,-0.104128,-0.000003,0.994564,0.000000,3.540700,0.000000
198,True,True,-1.000000,537.869995,0.000000,140.399994,502.940002,0.000000,-280.540009,-0.000003,-0.089012,-0.000003,0.996031,0.000000,3.644500,0.000000
199,True,True,-1.000000,542.059998,0.000000,138.020004,502.940002,0.000000,-285.949982,-0.000003,-0.073448,-0.000003,0.997299,0.000000,3.748300,0.000000
200,True,True,-1.000000,546.250000,0.000000,135.589996,502.940002,0.000000,-291.359985,-0.000003,-0.057431,-0.000003,0.998349,0.000000,3.852100,0.000000
201,True,True,-1.000000,550.440002,0.000000,133.119995,502.940002,0.000000,-296.769989,-0.000003,-0.040966,-0.000003,0.999160,0.000000,3.955900,0.000000
202,True,True,-1.000000,554.630005,0.000000,130.599991,502.940002,0.000000,-302.179993,-0.000003,-0.024058,-0.000003,0.999711,0.000000,4.059700,0.000000
203,True,True,-1.000000,558.820007,0.000000,128.039993,502.940002,0.000000,-307.589996,-0.000003,-0.006714,-0.000003,0.999977,0.000000,4.163500,0.000000
204,True,True,-1.000000,563.010010,0.000000,125.430000,502.940002,0.000000,-313.000000,-0.000003,0.011067,-0.000003,0.999939,0.000000,4.267300,0.000000
205,True,True,-1.000000,567.200012,0.000000,122.779999,502.940002,0.000000,-318.410004,-0.000003,0.029275,-0.000003,0.999571,0.000000,4.371100,0.000000
206,True,True,-1.000000,571.390015,0.000000,120.079994,502.940002,0.000000,-323.820007,-0.000003,0.047909,-0.000003,0.998852,0.000000,4.474900,0.000000
207,True,True,-1.000000,575.580017,0.000000,117.339996,502.940002,0.000000,-329.229980,-0.000003,0.066958,-0.000003,0.997756,0.000000,4.578700,0.000000
208,True,True,-1.000000,579.769958,0.000000,114.549995,502.940002,0.000000,-334.639984,-0.000003,0.086411,-0.000003,0.996259,0.000000,4.682500,0.000000
209,True,True,-1.000000,583.959961,0.000000,111.720001,502.940002,0.000000,-340.049988,-0.000003,0.106259,-0.000003,0.994338,0.000000,4.786300,0.000000
210,True,True,-1.000000,588.149963,0.000000,108.839996,502.940002,0.000000,-345.459991,-0.000003,0.126495,-0.000003,0.991967,0.000000,4.890100,0.000000
211,True,True,-1.000000,592.339966,0.000000,105.919998,502.940002,0.000000,-350.869995,-0.000003,0.147109,-0.000003,0.989120,0.000000,4.993900,0.000000
212,True,True,-1.000000,596.529968,0.000000,102.949997,502.940002,0.000000,-356.279999,-0.000003,0.168084,-0.000003,0.985773,0.000000,5.097700,0.000000
213,True,True,-1.000000,600.719971,0.000000,99.939995,502.940002,0.000000,-361.690002,-0.000003,0.189409,-0.000003,0.981898,0.000000,5.201500,0.000000
214,True,True,-1.000000,604.909973,0.000000,96.879997,502.940002,0.000000,-367.100006,-0.000003,0.211070,-0.000003,0.977471,0.000000,5.305300,0.000000
215,True,True,-1.000000,609.099976,0.000000,93.779999,502.940002,0.000000,-372.509979,-0.000003,0.233043,-0.000003,0.972466,0.000000,5.409100,0.000000
216,True,True,-1.000000,613.289978,0.000000,90.629997,502.940002,0.000000,-377.919983,-0.000003,0.255318,-0.000003,0.966857,0.000000,5.499900,0.000000
217,True,True,-1.000000,617.479980,0.000000,87.439995,502.940002,0.000000,-383.329987,-0.000003,0.277820,-0.000003,0.960633,0.000000,5.500000,0.000000
218,True,True,-1.000000,621.669983,0.000000,84.199997,502.940002,0.000000,-388.739990,-0.000003,0.300170,-0.000003,0.953886,0.000000,5.500000,0.000000
219,True,True,-1.000000,625.859985,0.000000,80.919998,502.940002,0.000000,-394.149994,-0.000003,0.322359,-0.000003,0.946617,0.000000,5.500000,0.000000
220,True,True,-1.000000,630.049988,0.000000,77.589996,502.940002,0.000000,-399.559998,-0.000003,0.344370,-0.000003,0.938834,0.000000,5.500000,0.000000
221,True,True,-1.000000,634.239990,0.000000,74.220001,502.940002,0.000000,-404.970001,-0.000003,0.366197,-0.000003,0.930537,0.000000,5.500000,0.000000
222,True,True,-1.000000,638.429993,0.000000,70.799995,502.940002,0.000000,-410.380005,-0.000003,0.387825,-0.000003,0.921733,0.000000,5.500000,0.000000
223,True,True,-1.000000,642.619995,0.000000,67.339996,502.940002,0.000000,-415.789978,-0.000003,0.409237,-0.000003,0.912428,0.000000,5.500000,0.000000
224,True,True,-1.000000,646.809998,0.000000,63.829998,502.940002,0.000000,-421.199982,-0.000003,0.430428,-0.000003,0.902625,0.000000,5.500000,0.000000
225,True,True,-1.000000,650.269958,0.000000,62.869999,415.789978,0.000000,-136.119995,0.037524,0.432338,0.008208,0.900893,5.345700,0.393200,-1.232300
226,True,True,-1.000000,653.469971,-0.230000,63.959999,384.329987,-27.869999,-1.430000,0.035441,0.422050,0.008154,0.905843,-0.023500,-2.348600,-0.154300
227,True,True,-1.000000,656.669983,-0.460000,64.470001,384.329987,-27.869999,-6.840000,0.034368,0.412760,0.008003,0.910156,-0.022000,-2.244900,-0.147100
228,True,True,-1.000000,659.869995,-0.690000,64.599998,384.329987,-27.869999,-12.250000,0.033968,0.404280,0.007787,0.913971,-0.020700,-2.141200,-0.140000
229,True,True,-1.000000,663.070007,-0.920000,64.459999,384.329987,-27.869999,-17.660000,0.034028,0.396468,0.007539,0.917387,-0.019400,-2.037500,-0.133000
230,True,True,-1.000000,666.269958,-1.150000,64.269997,384.329987,-27.869999,-23.070000,0.034103,0.389045,0.007302,0.920559,-0.018100,-1.933800,-0.125900
231,True,True,-1.000000,669.469971,-1.380000,64.029999,384.329987,-27.869999,-28.480000,0.034173,0.381999,0.007081,0.923504,-0.016800,-1.830100,-0.118800
232,True,True,-1.000000,672.669983,-1.610000,63.750000,384.329987,-27.869999,-33.889999,0.034238,0.375331,0.006870,0.926233,-0.015500,-1.726400,-0.111700
233,True,True,-1.000000,675.869995,-1.840000,63.419998,384.329987,-27.869999,-39.299999,0.034298,0.369046,0.006676,0.928754,-0.014200,-1.622700,-0.104600
234,True,True,-1.000000,679.070007,-2.070000,63.049999,384.329987,-27.869999,-44.709999,0.034357,0.363144,0.006498,0.931077,-0.012900,-1.519000,-0.097500
235,True,True,-1.000000,682.269958,-2.300000,62.629997,384.329987,-27.869999,-50.119999,0.034411,0.357636,0.006331,0.933205,-0.011600,-1.415300,-0.090400
236,True,True,-1.000000,685.469971,-2.530000,62.169998,384.329987,-27.869999,-55.529999,0.034459,0.352516,0.006180,0.935151,-0.010300,-1.311600,-0.083300
237,True,True,-1.000000,688.669983,-2.760000,61.660000,384.329987,-27.869999,-60.939999,0.034503,0.347796,0.006045,0.936916,-0.009000,-1.207900,-0.076200
238,True,True,-1.000000,691.869995,-2.990000,61.109997,384.329987,-27.869999,-66.349998,0.034546,0.343469,0.005921,0.938510,-0.007700,-1.104200,-0.069100
239,True,True,-1.000000,695.070007,-3.220000,60.509998,384.329987,-27.869999,-71.760002,0.034583,0.339547,0.005813,0.939935,-0.006400,-1.000500,-0.062000
240,True,True,-1.000000,698.269958,-3.450000,59.869999,384.329987,-27.869999,-77.169998,0.034621,0.336024,0.005721,0.941199,-0.005100,-0.896800,-0.054900
241,True,True,-1.000000,701.469971,-3.680000,59.180000,384.329987,-27.869999,-82.580002,0.034654,0.332906,0.005640,0.942306,-0.003900,-0.793100,-0.047800
242,True,True,-1.000000,704.669983,-3.910000,58.449997,384.329987,-27.869999,-87.989998,0.034681,0.330192,0.005576,0.943260,-0.002700,-0.689400,-0.040700
243,True,True,-1.000000,707.869995,-4.140000,57.669998,383.239990,-27.109999,-93.349998,0.034708,0.327883,0.005527,0.944064,0.024700,-0.563300,-0.043100
244,True,True,-1.000000,711.059998,-4.370000,56.820000,382.149994,-26.369999,-101.419998,0.034853,0.325661,0.005473,0.944828,0.050500,-0.540900,-0.052700
245,True,True,-1.000000,714.179993,-4.590000,56.110001,373.729980,-24.080000,-84.900002,0.031104,0.320881,0.005214,0.946594,-0.837300,-1.204100,0.203400
246,True,True,-1.000000,717.289978,-4.790000,55.329998,372.639984,-22.340000,-92.919998,0.027500,0.316171,0.005052,0.948290,-0.797000,-1.183600,0.214000
247,True,True,-1.000000,720.399963,-4.980000,54.489998,371.549988,-20.680000,-100.959999,0.024042,0.311532,0.004982,0.949918,-0.758300,-1.163200,0.223500
248,True,True,-1.000000,723.489990,-5.150000,53.599998,368.799988,-17.340000,-107.040001,0.020400,0.306741,0.004988,0.951561,-0.785400,-1.180400,0.311100
249,True,True,-1.000000,726.559998,-5.290000,52.660000,365.779999,-14.030000,-112.290001,0.016387,0.301778,0.005295,0.953223,-0.849800,-1.224000,0.406800
250,True,True,-1.000000,729.599976,-5.410000,51.680000,362.850006,-10.820000,-117.899994,0.012044,0.296669,0.005905,0.954886,-0.904500,-1.258900,0.497600
251,True,True,-1.000000,732.619995,-5.500000,50.649998,359.899994,-7.700000,-123.519997,0.007361,0.291404,0.006806,0.956548,-0.963600,-1.295500,0.587100
252,True,True,-1.000000,735.609985,-5.560000,49.570000,356.959991,-4.670000,-129.250000,0.002344,0.285982,0.007992,0.958199,-1.022800,-1.330900,0.674200
253,True,True,-1.000000,738.579956,-5.600000,48.439999,354.019989,-1.870000,-133.970001,-0.003013,0.280409,0.009454,0.959829,-1.049700,-1.386100,0.742800
254,True,True,-1.000000,741.469971,-5.610000,47.469997,344.139984,-2.360000,-116.419998,-0.003240,0.271664,0.011575,0.962317,0.104800,-2.143500,0.492700
255,True,True,-1.000000,744.339966,-5.630000,46.430000,341.959991,-2.790000,-124.540001,-0.003482,0.263049,0.013641,0.964680,0.099100,-2.107500,0.484700
256,True,True,-1.000000,747.190002,-5.650000,45.320000,339.779999,-3.100000,-132.660004,-0.003736,0.254552,0.015664,0.966925,0.095000,-2.072600,0.479400
257,True,True,-1.000000,750.019958,-5.680000,44.149998,337.589996,-3.300000,-139.569992,-0.003995,0.246179,0.017665,0.969055,0.089700,-2.065300,0.477900
258,True,True,-1.000000,752.829956,-5.710000,42.919998,335.399994,-3.400000,-144.660004,-0.004275,0.237817,0.019651,0.971102,0.088400,-2.100800,0.478200
259,True,True,-1.000000,755.619995,-5.740000,41.649998,333.209991,-3.430000,-148.259995,-0.004561,0.229293,0.021636,0.973106,0.090900,-2.173900,0.480000
260,True,True,-1.000000,758.399963,-5.770000,40.349998,331.009979,-3.400000,-150.709991,-0.004847,0.220451,0.023627,0.975100,0.097000,-2.278300,0.483100
261,True,True,-1.000000,761.159973,-5.800000,39.029999,328.809998,-3.310000,-152.349991,-0.005122,0.211167,0.025633,0.977100,0.106400,-2.407300,0.487300
262,True,True,-1.000000,763.899963,-5.830000,37.689999,326.609985,-3.180000,-153.479996,-0.005376,0.201332,0.027657,0.979118,0.118700,-2.554400,0.492500
263,True,True,-1.000000,766.619995,-5.860000,36.340000,324.399994,-3.020000,-154.369995,-0.005597,0.190877,0.029707,0.981148,0.133600,-2.713300,0.498400
264,True,True,-1.000000,769.320007,-5.890000,34.989998,322.190002,-2.830000,-155.250000,-0.005781,0.179742,0.031784,0.983183,0.150800,-2.878300,0.505000
265,True,True,-1.000000,772.000000,-5.910000,33.630001,319.979980,-2.620000,-156.330002,-0.005921,0.167906,0.033893,0.985202,0.169800,-3.043600,0.512200
266,True,True,-1.000000,774.669983,-5.930000,32.259998,317.769989,-2.400000,-157.750000,-0.006013,0.155363,0.036035,0.987182,0.190300,-3.205200,0.519900
267,True,True,-1.000000,777.320007,-5.950000,30.879999,315.549988,-2.170000,-159.619995,-0.006045,0.142124,0.038214,0.989092,0.212000,-3.359700,0.528000
268,True,True,-1.000000,779.950012,-5.970000,29.480000,313.339996,-2.010000,-160.729996,-0.006018,0.128216,0.040426,0.990904,0.286000,-3.537200,0.526000
269,True,True,-1.000000,782.559998,-5.990000,28.070000,311.119995,-1.830000,-163.199997,-0.005716,0.113537,0.042660,0.992601,0.311000,-3.684600,0.533100
270,True,True,-1.000000,785.149963,-6.010000,26.639999,308.899994,-1.630000,-167.309998,-0.005338,0.098215,0.044920,0.994136,0.328600,-3.788800,0.541700
271,True,True,-1.000000,787.719971,-6.020000,25.180000,304.229980,1.250000,-157.419998,-0.004907,0.082435,0.047207,0.995466,0.318400,-3.513000,0.498700
272,True,True,-1.000000,790.260010,-6.010000,23.799999,299.549988,4.080000,-144.270004,-0.004448,0.067783,0.049306,0.996471,0.301800,-3.170100,0.455000
273,True,True,-1.000000,792.760010,-5.980000,22.529999,294.859985,6.820000,-128.929993,-0.003973,0.054544,0.051216,0.997189,0.280600,-2.795100,0.411600
274,True,True,-1.000000,795.219971,-5.920000,21.389999,290.179993,9.429999,-112.320000,-0.003499,0.042859,0.052942,0.997671,0.255900,-2.411500,0.369300
275,True,True,-1.000000,797.639954,-5.840000,20.389999,285.509979,11.860000,-95.209999,-0.003035,0.032771,0.054485,0.997972,0.228900,-2.035400,0.328800
276,True,True,-1.000000,800.019958,-5.740000,19.529999,280.850006,14.090000,-78.239998,-0.002592,0.024252,0.055855,0.998141,0.200500,-1.677800,0.290700
277,True,True,-1.000000,802.359985,-5.620000,18.809999,276.209991,16.109999,-61.939999,-0.002177,0.017223,0.057064,0.998220,0.172100,-1.345500,0.255500
278,True,True,-1.000000,804.659973,-5.490000,18.230000,271.589996,17.900000,-46.689999,-0.001799,0.011585,0.058126,0.998240,0.144200,-1.043600,0.223300
279,True,True,-1.000000,806.919983,-5.340000,17.770000,266.989990,19.459999,-19.939999,-0.001465,0.007210,0.059054,0.998228,0.084300,-0.485900,0.194100
280,True,True,-1.000000,809.139954,-5.180000,17.539999,262.419983,20.789999,-3.590000,-0.001238,0.005166,0.059864,0.998192,0.048700,-0.176100,0.168300
281,True,True,-1.000000,811.329956,-5.010000,17.440001,257.869995,21.889999,6.320000,-0.001082,0.004421,0.060565,0.998154,0.033200,-0.017500,0.145600
282,True,True,-1.000000,813.479980,-4.830000,17.420000,253.339996,22.809999,12.009999,-0.000952,0.004340,0.061169,0.998118,0.018200,0.059000,0.126000
283,True,True,-1.000000,815.589966,-4.640000,17.449999,248.830002,23.570000,14.690000,-0.000866,0.004583,0.061692,0.998084,0.006800,0.078200,0.109000
284,True,True,-1.000000,817.659973,-4.440000,17.500000,244.339996,24.160000,16.039999,-0.000817,0.004907,0.062146,0.998055,0.003900,0.082400,0.094200
285,True,True,-1.000000,819.699951,-4.240000,17.570000,239.869995,24.609999,16.680000,-0.000780,0.005246,0.062539,0.998028,0.002100,0.081700,0.081400
286,True,True,-1.000000,821.699951,-4.030000,17.639999,235.409988,24.930000,16.799999,-0.000753,0.005586,0.062879,0.998005,0.001000,0.078000,0.070300
287,True,True,-1.000000,823.659973,-3.820000,17.709999,230.970001,25.129999,16.580000,-0.000731,0.005910,0.063171,0.997985,0.000400,0.072700,0.060700
288,True,True,-1.000000,825.579956,-3.610000,17.779999,226.539993,25.230000,16.150000,-0.000709,0.006212,0.063424,0.997967,0.000000,0.066500,0.052400
289,True,True,-1.000000,827.469971,-3.400000,17.850000,222.119995,25.240000,15.589999,-0.000693,0.006487,0.063640,0.997952,-0.000100,0.060100,0.045300
290,True,True,-1.000000,829.320007,-3.190000,17.910000,217.709991,25.180000,14.940000,-0.000677,0.006735,0.063829,0.997938,-0.000100,0.053800,0.039000
291,True,True,-1.000000,831.130005,-2.980000,17.969999,213.309998,25.049999,14.280000,-0.000666,0.006957,0.063991,0.997926,-0.000100,0.047900,0.033600
292,True,True,-1.000000,832.909973,-2.770000,18.020000,208.919998,24.859999,13.610000,-0.000655,0.007156,0.064131,0.997916,-0.000100,0.042400,0.028900
293,True,True,-1.000000,834.649963,-2.560000,18.070000,204.529999,24.619999,12.980000,-0.000645,0.007334,0.064250,0.997907,-0.000100,0.037300,0.024900
294,True,True,-1.000000,836.349976,-2.350000,18.109999,200.149994,24.340000,12.370000,-0.000634,0.007491,0.064352,0.997899,0.000000,0.032700,0.021500
295,True,True,-1.000000,838.019958,-2.150000,18.150000,195.769989,24.019999,11.820000,-0.000623,0.007626,0.064444,0.997892,0.000000,0.028600,0.018500
296,True,True,-1.000000,839.649963,-1.950000,18.180000,191.399994,23.660000,11.309999,-0.000618,0.007744,0.064519,0.997886,0.000000,0.025000,0.015900
297,True,True,-1.000000,841.250000,-1.750000,18.209999,187.029999,23.279999,10.860000,-0.000612,0.007847,0.064584,0.997881,0.000000,0.021800,0.013700
298,True,True,-1.000000,842.809998,-1.560000,18.230000,182.669998,22.869999,10.450000,-0.000607,0.007938,0.064643,0.997877,0.000000,0.019000,0.011800
299,True,True,-1.000000,844.329956,-1.370000,18.250000,178.309998,22.439999,10.110000,-0.000602,0.008019,0.064692,0.997873,0.000000,0.016600,0.010200
300,True,True,-1.000000,845.820007,-1.180000,18.270000,173.949997,21.990000,9.809999,-0.000596,0.008090,0.064735,0.997869,0.000000,0.014500,0.008800
301,True,True,-1.000000,847.269958,-1.000000,18.279999,169.589996,21.520000,9.540000,-0.000591,0.008149,0.064773,0.997867,0.000000,0.012600,0.007600
302,True,True,-1.000000,848.679993,-0.820000,18.289999,165.229996,21.039999,9.330000,-0.000585,0.008203,0.064805,0.997864,0.000000,0.011000,0.006500
303,True,True,-1.000000,850.059998,-0.640000,18.299999,160.879990,20.549999,9.150000,-0.000580,0.008246,0.064832,0.997862,0.000000,0.009500,0.005600
304,True,True,-1.000000,851.399963,-0.470000,18.309999,156.529999,20.049999,9.000000,-0.000580,0.008284,0.064854,0.997860,0.000000,0.008300,0.004800
305,True,True,-1.000000,852.699951,-0.300000,18.320000,152.179993,19.539999,8.860000,-0.000580,0.008316,0.064875,0.997858,0.000000,0.007200,0.004100
306,True,True,-1.000000,853.969971,-0.140000,18.330000,147.830002,19.020000,8.730000,-0.000580,0.008348,0.064892,0.997857,0.000000,0.006300,0.003500
307,True,True,-1.000000,855.199951,0.020000,18.340000,143.479996,18.490000,8.610000,-0.000580,0.008375,0.064908,0.997856,0.000000,0.005500,0.003000
308,True,True,-1.000000,856.399963,0.170000,18.340000,139.129990,17.959999,8.490000,-0.000580,0.008397,0.064919,0.997855,0.000100,0.004800,0.002600
309,True,True,-1.000000,857.559998,0.320000,18.340000,134.779999,17.420000,8.410000,-0.000580,0.008419,0.064929,0.997854,0.000100,0.004200,0.002200
310,True,True,-1.000000,858.679993,0.470000,18.340000,130.429993,16.879999,8.360000,-0.000580,0.008435,0.064940,0.997853,0.000100,0.003600,0.001900
311,True,True,-1.000000,859.769958,0.610000,18.340000,126.079994,16.330000,8.330000,-0.000580,0.008451,0.064945,0.997853,0.000200,0.003100,0.001600
312,True,True,-1.000000,860.820007,0.750000,18.340000,121.729996,15.780000,8.309999,-0.000580,0.008462,0.064951,0.997852,0.000200,0.002700,0.001300
313,True,True,-1.000000,861.829956,0.880000,18.340000,117.379997,15.230000,8.300000,-0.000580,0.008473,0.064956,0.997852,0.000200,0.002400,0.001100
314,True,True,-1.000000,862.809998,1.010000,18.340000,113.029999,14.670000,8.290000,-0.000580,0.008483,0.064962,0.997851,0.000200,0.002100,0.000900
315,True,True,-1.000000,863.750000,1.130000,18.340000,108.680000,14.110000,8.290000,-0.000580,0.008494,0.064967,0.997851,0.000300,0.001800,0.000700
316,True,True,-1.000000,864.659973,1.250000,18.340000,104.339996,13.549999,8.290000,-0.000580,0.008500,0.064972,0.997851,0.000300,0.001500,0.000600
317,True,True,-1.000000,865.529968,1.360000,18.340000,100.000000,12.990000,8.290000,-0.000580,0.008505,0.064972,0.997851,0.000300,0.001300,0.000500
318,True,True,-1.000000,866.359985,1.470000,18.340000,95.659996,12.429999,8.290000,-0.000580,0.008510,0.064972,0.997851,0.000300,0.001200,0.000400
319,True,True,-1.000000,867.159973,1.570000,18.340000,91.320000,11.870000,8.290000,-0.000580,0.008516,0.064972,0.997850,0.000300,0.001100,0.000300
320,True,True,-1.000000,867.919983,1.670000,18.340000,86.979996,11.309999,8.290000,-0.000580,0.008521,0.064972,0.997850,0.000300,0.000900,0.000200
321,True,True,-1.000000,868.639954,1.760000,18.340000,82.639999,10.750000,8.290000,-0.000580,0.008527,0.064972,0.997850,0.000300,0.000800,0.000100
322,True,True,-1.000000,869.329956,1.850000,18.340000,78.299995,10.190000,8.290000,-0.000580,0.008532,0.064972,0.997850,0.000300,0.000700,0.000000
323,True,True,-1.000000,869.979980,1.930000,18.340000,73.959999,9.620000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000300,0.000600,0.000000
324,True,True,-1.000000,870.599976,2.010000,18.340000,69.619995,9.050000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000300,0.000500,0.000000
325,True,True,-1.000000,871.179993,2.090000,18.340000,65.279999,8.490000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000300,0.000400,0.000000
326,True,True,-1.000000,871.719971,2.160000,18.340000,60.939999,7.920000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
327,True,True,-1.000000,872.229980,2.230000,18.340000,56.599998,7.350000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
328,True,True,-1.000000,872.699951,2.290000,18.340000,52.259998,6.780000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
329,True,True,-1.000000,873.139954,2.350000,18.340000,47.919998,6.220000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
330,True,True,-1.000000,873.539978,2.400000,18.340000,43.579998,5.650000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
331,True,True,-1.000000,873.899963,2.450000,18.340000,39.239998,5.080000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
332,True,True,-1.000000,874.229980,2.490000,18.340000,34.899998,4.510000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
333,True,True,-1.000000,874.519958,2.530000,18.340000,30.559999,3.950000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
334,True,True,-1.000000,874.769958,2.560000,18.340000,26.219999,3.380000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
335,True,True,-1.000000,874.989990,2.590000,18.340000,21.879999,2.810000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000400,0.000300,0.000000
336,True,True,-1.000000,875.169983,2.610000,18.340000,-5.750000,-0.790000,8.290000,-0.000580,0.008537,0.064972,0.997850,0.000100,0.002300,0.000000
337,True,True,-1.000000,875.119995,2.600000,18.340000,1.570000,0.170000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000400,0.000400,0.000000
338,True,True,-1.000000,875.130005,2.600000,18.340000,-0.400000,-0.080000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000400,0.000000,0.000000
339,True,True,-1.000000,875.130005,2.600000,18.340000,0.100000,-0.010000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000300,0.000000
340,True,True,-1.000000,875.130005,2.600000,18.340000,-0.030000,-0.020000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000400,0.000000
341,True,True,-1.000000,875.130005,2.600000,18.340000,0.000000,-0.010000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000500,0.000000
342,True,True,-1.000000,875.130005,2.600000,18.340000,-0.010000,-0.010000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000500,0.000000
343,True,True,-1.000000,875.130005,2.600000,18.340000,0.000000,0.000000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000500,0.000000
344,True,True,-1.000000,875.130005,2.600000,18.340000,-0.010000,0.000000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000500,0.000000
345,True,True,-1.000000,875.130005,2.600000,18.340000,-0.010000,0.000000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000500,0.000000
346,True,True,-1.000000,875.130005,2.600000,18.340000,-0.010000,0.000000,8.290000,-0.000580,0.008548,0.064972,0.997850,0.000500,-0.000500,0.000000
