frame,input.bJump,input.bJumped,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
164,True,True,0.000000,0.000000,394.470001,0.000000,194.629990,501.089996,0.000000,-96.599998,0.048783,-0.487462,0.001923,0.871778,-0.340100,3.798900,0.077800
165,True,True,0.000000,0.000000,398.649994,0.000000,193.779999,501.089996,0.000000,-102.009995,0.047774,-0.473916,0.002128,0.879271,-0.329500,3.707600,0.079700
166,True,True,0.000000,0.000000,402.829987,0.000000,192.879990,501.089996,0.000000,-107.419998,0.046792,-0.460585,0.002339,0.886378,-0.319200,3.618500,0.081300
167,True,True,0.000000,0.000000,407.009979,0.000000,191.940002,501.089996,0.000000,-112.829994,0.045837,-0.447476,0.002549,0.893117,-0.309100,3.531600,0.082700
168,True,True,0.000000,0.000000,411.190002,0.000000,190.949997,501.089996,0.000000,-118.239998,0.044909,-0.434582,0.002759,0.899508,-0.299300,3.446800,0.083800
169,True,True,0.000000,0.000000,415.369995,0.000000,189.919998,501.089996,0.000000,-123.649994,0.044014,-0.421910,0.002970,0.905564,-0.289700,3.364000,0.084700
170,True,True,0.000000,0.000000,419.549988,0.000000,188.839996,501.089996,0.000000,-129.059998,0.043145,-0.409464,0.003180,0.911300,-0.280300,3.283200,0.085400
171,True,True,0.000000,0.000000,423.729980,0.000000,187.720001,501.089996,0.000000,-134.470001,0.042298,-0.397239,0.003391,0.916733,-0.271200,3.204400,0.085900
172,True,True,0.000000,0.000000,427.910004,0.000000,186.550003,501.089996,0.000000,-139.879990,0.041478,-0.385241,0.003601,0.921876,-0.262300,3.127500,0.086200
173,True,True,0.000000,0.000000,432.089996,0.000000,185.339996,501.089996,0.000000,-145.289993,0.040685,-0.373464,0.003811,0.926744,-0.253700,3.052400,0.086400
174,True,True,0.000000,0.000000,436.269989,0.000000,184.080002,501.089996,0.000000,-150.699997,0.039919,-0.361914,0.004022,0.931348,-0.245300,2.979100,0.086400
175,True,True,0.000000,0.000000,440.449982,0.000000,182.779999,501.089996,0.000000,-156.110001,0.039174,-0.350585,0.004232,0.935702,-0.237200,2.907600,0.086300
176,True,True,0.000000,0.000000,444.630005,0.000000,181.429993,501.089996,0.000000,-161.519989,0.038452,-0.339477,0.004437,0.939817,-0.229300,2.837800,0.086100
177,True,True,0.000000,0.000000,448.809998,0.000000,180.039993,501.089996,0.000000,-166.929993,0.037756,-0.328590,0.004642,0.943706,-0.221600,2.769700,0.085700
178,True,True,0.000000,0.000000,452.989990,0.000000,178.599991,501.089996,0.000000,-172.339996,0.037081,-0.317925,0.004847,0.947378,-0.214200,2.703200,0.085200
179,True,True,0.000000,0.000000,457.169983,0.000000,177.119995,501.089996,0.000000,-177.750000,0.036428,-0.307475,0.005047,0.950845,-0.207000,2.638300,0.084600
180,True,True,0.000000,0.000000,461.349976,0.000000,175.589996,501.089996,0.000000,-183.159988,0.035797,-0.297241,0.005246,0.954117,-0.200000,2.575000,0.083900
181,True,True,0.000000,0.000000,465.529999,0.000000,174.019989,501.089996,0.000000,-188.569992,0.035182,-0.287217,0.005441,0.957204,-0.193200,2.513200,0.083200
182,True,True,0.000000,0.000000,469.709991,0.000000,172.399994,501.089996,0.000000,-193.979996,0.034589,-0.277404,0.005635,0.960114,-0.186600,2.452900,0.082400
183,True,True,0.000000,0.000000,473.889984,0.000000,170.739990,501.089996,0.000000,-199.389999,0.034017,-0.267796,0.005824,0.962857,-0.180300,2.394000,0.081500
184,True,True,0.000000,0.000000,478.069977,0.000000,169.029999,501.089996,0.000000,-204.799988,0.033461,-0.258393,0.006013,0.965441,-0.174200,2.336600,0.080500
185,True,True,0.000000,0.000000,482.250000,0.000000,167.279999,501.089996,0.000000,-210.209991,0.032927,-0.249189,0.006196,0.967875,-0.168300,2.280500,0.079500
186,True,True,0.000000,0.000000,486.429993,0.000000,165.479996,501.089996,0.000000,-215.619995,0.032409,-0.240185,0.006374,0.970165,-0.162500,2.225800,0.078500
187,True,True,0.000000,0.000000,490.609985,0.000000,163.639999,501.089996,0.000000,-221.029999,0.031908,-0.231381,0.006552,0.972318,-0.156900,2.172400,0.077400
188,True,True,0.000000,0.000000,494.789978,0.000000,161.750000,501.089996,0.000000,-226.440002,0.031422,-0.222765,0.006725,0.974342,-0.151500,2.120300,0.076300
189,True,True,0.000000,0.000000,498.970001,0.000000,159.819992,501.089996,0.000000,-231.849991,0.030953,-0.214344,0.006897,0.976243,-0.146300,2.069400,0.075100
190,True,True,0.000000,0.000000,503.149994,0.000000,157.839996,501.089996,0.000000,-237.259995,0.030500,-0.206106,0.007065,0.978029,-0.141300,2.019800,0.073900
191,True,True,0.000000,0.000000,507.329987,0.000000,155.819992,501.089996,0.000000,-242.669998,0.030063,-0.198052,0.007226,0.979704,-0.136400,1.971300,0.072700
192,True,True,0.000000,0.000000,511.509979,0.000000,153.750000,501.089996,0.000000,-248.080002,0.029642,-0.190181,0.007388,0.981274,-0.131700,1.924000,0.071500
193,True,True,0.000000,0.000000,515.690002,0.000000,151.639999,501.089996,0.000000,-253.489990,0.029232,-0.182482,0.007545,0.982745,-0.127200,1.877800,0.070300
194,True,True,0.000000,0.000000,519.869995,0.000000,149.479996,501.089996,0.000000,-258.899994,0.028838,-0.174962,0.007696,0.984123,-0.122800,1.832700,0.069000
195,True,True,0.000000,0.000000,524.049988,0.000000,147.279999,501.089996,0.000000,-264.309998,0.028455,-0.167609,0.007847,0.985412,-0.118600,1.788700,0.067700
196,True,True,0.000000,0.000000,528.229980,0.000000,145.029999,501.089996,0.000000,-269.720001,0.028088,-0.160423,0.007992,0.986616,-0.114500,1.745800,0.066400
197,True,True,0.000000,0.000000,532.409973,0.000000,142.739990,501.089996,0.000000,-275.130005,0.027732,-0.153404,0.008133,0.987741,-0.110600,1.703900,0.065100
198,True,True,0.000000,0.000000,536.589966,0.000000,140.399994,501.089996,0.000000,-280.540009,0.027387,-0.146547,0.008273,0.988790,-0.106800,1.663000,0.063800
199,True,True,0.000000,0.000000,540.769958,0.000000,138.020004,501.089996,0.000000,-285.949982,0.027058,-0.139847,0.008408,0.989768,-0.103100,1.623100,0.062500
200,True,True,0.000000,0.000000,544.950012,0.000000,135.589996,501.089996,0.000000,-291.359985,0.026739,-0.133298,0.008537,0.990678,-0.099500,1.584200,0.061200
201,True,True,0.000000,0.000000,549.130005,0.000000,133.119995,501.089996,0.000000,-296.769989,0.026432,-0.126905,0.008667,0.991525,-0.096100,1.546200,0.059900
202,True,True,0.000000,0.000000,553.309998,0.000000,130.599991,501.089996,0.000000,-302.179993,0.026135,-0.120658,0.008791,0.992311,-0.092800,1.509100,0.058600
203,True,True,0.000000,0.000000,557.489990,0.000000,128.039993,501.089996,0.000000,-307.589996,0.025849,-0.114556,0.008915,0.993040,-0.089600,1.472900,0.057400
204,True,True,0.000000,0.000000,561.669983,0.000000,125.430000,501.089996,0.000000,-313.000000,0.025569,-0.108595,0.009034,0.993716,-0.086500,1.437600,0.056200
205,True,True,0.000000,0.000000,565.849976,0.000000,122.779999,501.089996,0.000000,-318.410004,0.025299,-0.102774,0.009152,0.994341,-0.083500,1.403100,0.055000
206,True,True,0.000000,0.000000,570.029968,0.000000,120.079994,501.089996,0.000000,-323.820007,0.025040,-0.097088,0.009266,0.994918,-0.080600,1.369400,0.053800
207,True,True,0.000000,0.000000,574.209961,0.000000,117.339996,501.089996,0.000000,-329.229980,0.024792,-0.091537,0.009373,0.995449,-0.077800,1.336500,0.052600
208,True,True,0.000000,0.000000,578.390015,0.000000,114.549995,501.089996,0.000000,-334.639984,0.024549,-0.086115,0.009481,0.995938,-0.075100,1.304400,0.051400
209,True,True,0.000000,0.000000,582.570007,0.000000,111.720001,501.089996,0.000000,-340.049988,0.024317,-0.080822,0.009584,0.996386,-0.072500,1.273100,0.050200
210,True,True,0.000000,0.000000,586.750000,0.000000,108.839996,501.089996,0.000000,-345.459991,0.024091,-0.075654,0.009686,0.996796,-0.070000,1.242500,0.049000
211,True,True,0.000000,0.000000,590.929993,0.000000,105.919998,501.089996,0.000000,-350.869995,0.023875,-0.070610,0.009784,0.997170,-0.067600,1.212700,0.047900
212,True,True,0.000000,0.000000,595.109985,0.000000,102.949997,501.089996,0.000000,-356.279999,0.023664,-0.065685,0.009881,0.997511,-0.065300,1.183600,0.046800
213,True,True,0.000000,0.000000,599.289978,0.000000,99.939995,501.089996,0.000000,-361.690002,0.023459,-0.060878,0.009972,0.997820,-0.063100,1.155200,0.045700
214,True,True,0.000000,0.000000,603.469971,0.000000,96.879997,501.089996,0.000000,-367.100006,0.023265,-0.056184,0.010064,0.998098,-0.060900,1.127500,0.044600
215,True,True,0.000000,0.000000,607.649963,0.000000,93.779999,501.089996,0.000000,-372.509979,0.023076,-0.051599,0.010150,0.998350,-0.058800,1.100400,0.043500
216,True,True,0.000000,0.000000,611.829956,0.000000,90.629997,501.089996,0.000000,-377.919983,0.022893,-0.047126,0.010237,0.998574,-0.056800,1.074000,0.042400
217,True,True,0.000000,0.000000,616.010010,0.000000,87.439995,501.089996,0.000000,-383.329987,0.022715,-0.042757,0.010318,0.998774,-0.054900,1.048200,0.041400
218,True,True,0.000000,0.000000,620.190002,0.000000,84.199997,501.089996,0.000000,-388.739990,0.022548,-0.038495,0.010399,0.998950,-0.053000,1.023000,0.040400
219,True,True,0.000000,0.000000,624.369995,0.000000,80.919998,501.089996,0.000000,-394.149994,0.022386,-0.034330,0.010479,0.999105,-0.051200,0.998400,0.039400
220,True,True,0.000000,0.000000,628.549988,0.000000,77.589996,501.089996,0.000000,-399.559998,0.022229,-0.030268,0.010555,0.999239,-0.049500,0.974400,0.038400
221,True,True,0.000000,0.000000,632.729980,0.000000,74.220001,501.089996,0.000000,-404.970001,0.022078,-0.026302,0.010630,0.999354,-0.047800,0.951000,0.037400
222,True,True,0.000000,0.000000,636.909973,0.000000,70.799995,501.089996,0.000000,-410.380005,0.021933,-0.022434,0.010701,0.999450,-0.046200,0.928200,0.036500
223,True,True,0.000000,0.000000,641.089966,0.000000,67.339996,501.089996,0.000000,-415.789978,0.021792,-0.018658,0.010771,0.999530,-0.044600,0.905900,0.035600
224,True,True,0.000000,0.000000,645.269958,0.000000,63.829998,501.089996,0.000000,-421.199982,0.021657,-0.014968,0.010841,0.999595,-0.043100,0.884100,0.034700
225,True,True,0.000000,0.000000,649.450012,0.000000,60.270000,501.089996,0.000000,-426.609985,0.021523,-0.011370,0.010906,0.999644,-0.041600,0.862900,0.033800
226,True,True,0.000000,0.000000,653.630005,0.000000,56.669998,501.089996,0.000000,-432.019989,0.021393,-0.007858,0.010970,0.999680,-0.040200,0.842200,0.032900
227,True,True,0.000000,0.000000,657.809998,0.000000,53.020000,501.089996,0.000000,-437.429993,0.021269,-0.004426,0.011030,0.999703,-0.038800,0.822000,0.032000
228,True,True,0.000000,0.000000,661.989990,0.000000,49.329998,501.089996,0.000000,-442.839996,0.021150,-0.001082,0.011089,0.999714,-0.037500,0.802300,0.031200
229,True,True,0.000000,0.000000,666.169983,0.000000,45.590000,501.089996,0.000000,-448.250000,0.021037,0.002182,0.011148,0.999714,-0.036200,0.783000,0.030400
230,True,True,0.000000,0.000000,670.349976,0.000000,41.809998,501.089996,0.000000,-453.660004,0.020924,0.005371,0.011202,0.999704,-0.035000,0.764200,0.029600
231,True,True,0.000000,0.000000,674.529968,0.000000,37.980000,501.089996,0.000000,-459.069977,0.020816,0.008483,0.011256,0.999684,-0.033800,0.745800,0.028800
232,True,True,0.000000,0.000000,678.709961,0.000000,34.110001,501.089996,0.000000,-464.479980,0.020713,0.011521,0.011310,0.999655,-0.032700,0.727900,0.028000
233,True,True,0.000000,0.000000,682.890015,0.000000,30.189999,496.629974,3.760000,-413.239990,0.020616,0.014482,0.011359,0.999618,-0.180900,0.508400,0.036800
234,True,True,0.000000,0.000000,687.029968,0.030000,26.680000,492.169983,7.390000,-360.100006,0.019883,0.016613,0.011456,0.999599,-0.281000,0.338100,0.043300
235,True,True,0.000000,0.000000,691.130005,0.090000,23.609999,487.720001,10.570000,-305.209991,0.018723,0.018038,0.011591,0.999595,-0.347900,0.195200,0.046100
236,True,True,0.000000,0.000000,695.190002,0.180000,21.000000,483.279999,13.120000,-250.849991,0.017282,0.018868,0.011742,0.999604,-0.390300,0.076500,0.045500
237,True,True,0.000000,0.000000,699.219971,0.290000,18.840000,478.809998,17.049999,-180.729996,0.015658,0.019208,0.011893,0.999622,-1.108500,-0.615200,0.055000
238,True,True,0.000000,0.000000,703.209961,0.430000,17.270000,474.349976,20.330000,-100.540001,0.011008,0.016705,0.012071,0.999727,-1.369900,-1.015800,0.051800
239,True,True,0.000000,0.000000,707.159973,0.600000,16.359999,469.970001,20.189999,-37.070000,0.005246,0.012546,0.012238,0.999833,-0.492100,-0.645300,0.030900
240,True,True,0.000000,0.000000,711.079956,0.770000,15.980000,465.609985,19.180000,-0.750000,0.003164,0.009881,0.012357,0.999870,-0.203800,-0.375800,0.021700
241,True,True,0.000000,0.000000,714.959961,0.930000,15.910000,461.259979,18.010000,18.650000,0.002295,0.008327,0.012443,0.999885,-0.095900,-0.177000,0.016100
242,True,True,0.000000,0.000000,718.799988,1.080000,16.000000,456.910004,16.900000,27.629999,0.001885,0.007593,0.012508,0.999891,-0.051500,-0.047500,0.012100
243,True,True,0.000000,0.000000,722.609985,1.220000,16.160000,452.549988,15.950000,30.639999,0.001670,0.007399,0.012556,0.999892,-0.044500,-0.009400,0.009200
244,True,True,0.000000,0.000000,726.380005,1.350000,16.350000,448.190002,15.150000,31.500000,0.001481,0.007361,0.012594,0.999892,-0.041400,0.005400,0.007000
245,True,True,0.000000,0.000000,730.109985,1.480000,16.539999,443.829987,14.460000,31.250000,0.001308,0.007388,0.012621,0.999892,-0.037900,0.014100,0.005200
246,True,True,0.000000,0.000000,733.809998,1.600000,16.730000,439.459991,13.870000,30.299999,0.001152,0.007448,0.012643,0.999892,-0.034300,0.018800,0.003800
247,True,True,0.000000,0.000000,737.469971,1.720000,16.910000,435.089996,13.360000,28.900000,0.001012,0.007528,0.012659,0.999891,-0.030800,0.020900,0.002700
248,True,True,0.000000,0.000000,741.099976,1.830000,17.080000,430.720001,12.910000,27.269999,0.000882,0.007615,0.012670,0.999890,-0.027500,0.021300,0.001800
249,True,True,0.000000,0.000000,744.690002,1.940000,17.240000,426.349976,12.520000,25.529999,0.000769,0.007706,0.012675,0.999890,-0.024500,0.020700,0.001100
250,True,True,0.000000,0.000000,748.239990,2.040000,17.389999,421.979980,12.170000,23.760000,0.000666,0.007793,0.012681,0.999889,-0.021700,0.019500,0.000600
251,True,True,0.000000,0.000000,751.760010,2.140000,17.520000,417.609985,11.860000,22.020000,0.000575,0.007874,0.012681,0.999888,-0.019200,0.018000,0.000200
252,True,True,0.000000,0.000000,755.239990,2.240000,17.639999,413.239990,11.580000,20.379999,0.000494,0.007949,0.012681,0.999888,-0.017000,0.016400,0.000000
253,True,True,0.000000,0.000000,758.679993,2.340000,17.740000,408.869995,11.320000,18.840000,0.000423,0.008019,0.012681,0.999887,-0.015000,0.014800,-0.000100
254,True,True,0.000000,0.000000,762.089966,2.430000,17.830000,404.489990,11.080000,17.449999,0.000364,0.008084,0.012681,0.999887,-0.013200,0.013300,-0.000200
255,True,True,0.000000,0.000000,765.459961,2.520000,17.910000,400.109985,10.860000,16.199999,0.000310,0.008138,0.012681,0.999886,-0.011700,0.011900,-0.000300
256,True,True,0.000000,0.000000,768.789978,2.610000,17.980000,395.729980,10.650000,15.080000,0.000262,0.008187,0.012681,0.999886,-0.010300,0.010600,-0.000300
257,True,True,0.000000,0.000000,772.089966,2.700000,18.039999,391.350006,10.460000,14.080000,0.000218,0.008230,0.012681,0.999886,-0.009100,0.009400,-0.000300
258,True,True,0.000000,0.000000,775.349976,2.790000,18.090000,386.970001,10.280000,13.200000,0.000181,0.008268,0.012681,0.999885,-0.008000,0.008300,-0.000300
259,True,True,0.000000,0.000000,778.570007,2.880000,18.129999,382.589996,10.110000,12.429999,0.000148,0.008305,0.012681,0.999885,-0.007100,0.007400,-0.000300
260,True,True,0.000000,0.000000,781.760010,2.960000,18.170000,378.209991,9.940000,11.780000,0.000121,0.008338,0.012681,0.999885,-0.006300,0.006500,-0.000300
261,True,True,0.000000,0.000000,784.909973,3.040000,18.199999,373.829987,9.780000,11.200000,0.000094,0.008365,0.012681,0.999885,-0.005600,0.005700,-0.000300
262,True,True,0.000000,0.000000,788.029968,3.120000,18.230000,369.449982,9.630000,10.710000,0.000073,0.008386,0.012681,0.999884,-0.004900,0.005000,-0.000300
263,True,True,0.000000,0.000000,791.109985,3.200000,18.250000,365.069977,9.480000,10.270000,0.000051,0.008408,0.012681,0.999884,-0.004400,0.004400,-0.000200
264,True,True,0.000000,0.000000,794.149963,3.280000,18.270000,360.690002,9.340000,9.910000,0.000035,0.008424,0.012681,0.999884,-0.003900,0.003900,-0.000200
265,True,True,0.000000,0.000000,797.159973,3.360000,18.279999,356.309998,9.200000,9.599999,0.000019,0.008440,0.012681,0.999884,-0.003500,0.003500,-0.000200
266,True,True,0.000000,0.000000,800.130005,3.440000,18.289999,351.929993,9.070000,9.360000,0.000003,0.008456,0.012681,0.999884,-0.003100,0.003100,-0.000100
267,True,True,0.000000,0.000000,803.059998,3.520000,18.299999,347.549988,8.940000,9.170000,-0.000008,0.008467,0.012681,0.999884,-0.002700,0.002800,-0.000100
268,True,True,0.000000,0.000000,805.959961,3.590000,18.309999,343.169983,8.809999,9.010000,-0.000019,0.008478,0.012681,0.999884,-0.002400,0.002500,-0.000100
269,True,True,0.000000,0.000000,808.820007,3.660000,18.320000,338.789978,8.679999,8.870000,-0.000030,0.008489,0.012681,0.999884,-0.002100,0.002200,-0.000100
270,True,True,0.000000,0.000000,811.639954,3.730000,18.330000,334.410004,8.559999,8.740000,-0.000040,0.008500,0.012681,0.999883,-0.001900,0.001900,0.000000
271,True,True,0.000000,0.000000,814.429993,3.800000,18.340000,330.029999,8.440000,8.610000,-0.000046,0.008505,0.012681,0.999883,-0.001600,0.001700,0.000000
272,True,True,0.000000,0.000000,817.179993,3.870000,18.340000,325.649994,8.320000,8.490000,-0.000051,0.008510,0.012681,0.999883,-0.001400,0.001500,0.000000
273,True,True,0.000000,0.000000,819.889954,3.940000,18.340000,321.269989,8.200000,8.410000,-0.000057,0.008516,0.012681,0.999883,-0.001300,0.001400,0.000000
274,True,True,0.000000,0.000000,822.570007,4.010000,18.340000,316.889984,8.080000,8.360000,-0.000062,0.008521,0.012681,0.999883,-0.001200,0.001300,0.000000
275,True,True,0.000000,0.000000,825.209961,4.080000,18.340000,312.509979,7.960000,8.330000,-0.000067,0.008527,0.012681,0.999883,-0.001100,0.001100,0.000000
276,True,True,0.000000,0.000000,827.809998,4.150000,18.340000,308.130005,7.840000,8.309999,-0.000073,0.008532,0.012681,0.999883,-0.000900,0.001000,0.000000
277,True,True,0.000000,0.000000,830.380005,4.220000,18.340000,303.750000,7.720000,8.300000,-0.000078,0.008537,0.012681,0.999883,-0.000800,0.000900,0.000000
278,True,True,0.000000,0.000000,832.909973,4.280000,18.340000,299.369995,7.600000,8.290000,-0.000084,0.008543,0.012681,0.999883,-0.000700,0.000800,0.000000
279,True,True,0.000000,0.000000,835.399963,4.340000,18.340000,294.989990,7.480000,8.290000,-0.000089,0.008548,0.012681,0.999883,-0.000600,0.000700,0.000000
280,True,True,0.000000,0.000000,837.859985,4.400000,18.340000,290.609985,7.370000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000500,0.000600,0.000000
281,True,True,0.000000,0.000000,840.279968,4.460000,18.340000,286.229980,7.260000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000400,0.000000
282,True,True,0.000000,0.000000,842.669983,4.520000,18.340000,281.850006,7.150000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
283,True,True,0.000000,0.000000,845.019958,4.580000,18.340000,277.470001,7.040000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
284,True,True,0.000000,0.000000,847.329956,4.640000,18.340000,273.089996,6.930000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
285,True,True,0.000000,0.000000,849.609985,4.700000,18.340000,268.709991,6.810000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
286,True,True,0.000000,0.000000,851.849976,4.760000,18.340000,264.329987,6.700000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
287,True,True,0.000000,0.000000,854.049988,4.820000,18.340000,259.949982,6.590000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
288,True,True,0.000000,0.000000,856.219971,4.870000,18.340000,255.569992,6.480000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
289,True,True,0.000000,0.000000,858.349976,4.920000,18.340000,251.189987,6.370000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
290,True,True,0.000000,0.000000,860.440002,4.970000,18.340000,246.809998,6.260000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
291,True,True,0.000000,0.000000,862.500000,5.020000,18.340000,242.429993,6.150000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
292,True,True,0.000000,0.000000,864.519958,5.070000,18.340000,238.049988,6.040000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
293,True,True,0.000000,0.000000,866.500000,5.120000,18.340000,233.669998,5.930000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
294,True,True,0.000000,0.000000,868.449951,5.170000,18.340000,229.289993,5.810000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
295,True,True,0.000000,0.000000,870.359985,5.220000,18.340000,224.909988,5.700000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
296,True,True,0.000000,0.000000,872.229980,5.270000,18.340000,220.529999,5.590000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
297,True,True,0.000000,0.000000,874.070007,5.320000,18.340000,216.149994,5.480000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
298,True,True,0.000000,0.000000,875.869995,5.370000,18.340000,211.769989,5.370000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
299,True,True,0.000000,0.000000,877.630005,5.410000,18.340000,207.389999,5.260000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
300,True,True,0.000000,0.000000,879.359985,5.450000,18.340000,203.009995,5.150000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
301,True,True,0.000000,0.000000,881.049988,5.490000,18.340000,198.629990,5.040000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
302,True,True,0.000000,0.000000,882.709961,5.530000,18.340000,194.250000,4.930000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
303,True,True,0.000000,0.000000,884.329956,5.570000,18.340000,189.869995,4.810000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
304,True,True,0.000000,0.000000,885.909973,5.610000,18.340000,185.489990,4.700000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
305,True,True,0.000000,0.000000,887.459961,5.650000,18.340000,181.110001,4.590000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
306,True,True,0.000000,0.000000,888.969971,5.690000,18.340000,176.729996,4.480000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
307,True,True,0.000000,0.000000,890.440002,5.730000,18.340000,172.349991,4.370000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
308,True,True,0.000000,0.000000,891.880005,5.770000,18.340000,167.970001,4.260000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
309,True,True,0.000000,0.000000,893.279968,5.810000,18.340000,163.589996,4.150000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
310,True,True,0.000000,0.000000,894.639954,5.840000,18.340000,159.209991,4.040000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
311,True,True,0.000000,0.000000,895.969971,5.870000,18.340000,154.830002,3.930000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
312,True,True,0.000000,0.000000,897.260010,5.900000,18.340000,150.449997,3.810000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
313,True,True,0.000000,0.000000,898.510010,5.930000,18.340000,146.069992,3.700000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
314,True,True,0.000000,0.000000,899.729980,5.960000,18.340000,141.690002,3.590000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
315,True,True,0.000000,0.000000,900.909973,5.990000,18.340000,137.309998,3.480000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
316,True,True,0.000000,0.000000,902.049988,6.020000,18.340000,132.929993,3.370000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
317,True,True,0.000000,0.000000,903.159973,6.050000,18.340000,128.550003,3.260000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
318,True,True,0.000000,0.000000,904.229980,6.080000,18.340000,124.169998,3.150000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
319,True,True,0.000000,0.000000,905.260010,6.110000,18.340000,119.790001,3.040000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
320,True,True,0.000000,0.000000,906.260010,6.140000,18.340000,115.409996,2.930000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
321,True,True,0.000000,0.000000,907.219971,6.160000,18.340000,111.029999,2.810000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
322,True,True,0.000000,0.000000,908.149963,6.180000,18.340000,106.649994,2.700000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
323,True,True,0.000000,0.000000,909.039978,6.200000,18.340000,102.269997,2.590000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
324,True,True,0.000000,0.000000,909.889954,6.220000,18.340000,97.889999,2.480000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
325,True,True,0.000000,0.000000,910.709961,6.240000,18.340000,93.509995,2.370000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
326,True,True,0.000000,0.000000,911.489990,6.260000,18.340000,89.129997,2.260000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
327,True,True,0.000000,0.000000,912.229980,6.280000,18.340000,84.750000,2.150000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
328,True,True,0.000000,0.000000,912.940002,6.300000,18.340000,80.369995,2.040000,8.290000,-0.000089,0.008553,0.012681,0.999883,-0.000400,0.000300,0.000000
