frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
360,True,True,1.000000,0.000000,671.269958,168.739990,0.000000,1863.449951,-15.450000,0.704512,-0.704485,0.060667,0.060694,-5.499900,0.000000,0.000200,0.000000,1196.260010,92.029999,0.000000,2817.159912,0.000000,0.954368,-0.000003,-0.000057,-0.298633,-5.999900,0.000000,0.000000
361,True,True,1.000000,0.000000,686.729980,168.619995,0.000000,1854.760010,-13.950000,0.702361,-0.702338,0.081874,0.081901,-5.499900,0.000000,0.000200,0.000000,1219.709961,92.029999,0.000000,2814.540039,0.000000,0.961594,-0.000003,-0.000057,-0.274475,-5.999900,0.000000,0.000000
362,True,True,1.000000,0.000000,702.109985,168.519989,0.000000,1846.169922,-12.450000,0.699575,-0.699549,0.103006,0.103033,-5.499900,0.000000,0.000200,0.000000,1243.140015,92.029999,0.000000,2811.919922,0.000000,0.968209,-0.000003,-0.000057,-0.250144,-5.999900,0.000000,0.000000
363,True,True,1.000000,0.000000,717.419983,168.429993,0.000000,1837.719971,-10.960000,0.696155,-0.696123,0.124046,0.124073,-5.499900,0.000000,0.000200,0.000000,1266.549927,92.029999,0.000000,2809.310059,0.000000,0.974208,-0.000003,-0.000057,-0.225652,-5.999900,0.000000,0.000000
364,True,True,1.000000,0.000000,732.669983,168.349991,0.000000,1829.439941,-9.490000,0.692100,-0.692066,0.144972,0.144999,-5.500000,0.000000,0.000200,0.000000,1289.939941,92.029999,0.000000,2806.699951,0.000000,0.979587,-0.000003,-0.000057,-0.201019,-5.999900,0.000000,0.000000
365,True,True,1.000000,0.000000,747.849976,168.279999,0.000000,1821.359985,-8.040000,0.687415,-0.687383,0.165764,0.165791,-5.499900,0.000000,0.000200,0.000000,1313.309937,92.029999,0.000000,2804.089844,0.000000,0.984344,-0.000003,-0.000057,-0.176257,-5.999900,0.000000,0.000000
366,True,True,1.000000,0.000000,762.959961,168.220001,0.000000,1813.510010,-6.620000,0.682107,-0.682075,0.186404,0.186431,-5.499900,0.000000,0.000200,0.000000,1336.659912,92.029999,0.000000,2801.479980,0.000000,0.988475,-0.000003,-0.000057,-0.151381,-5.999900,0.000000,0.000000
367,True,True,1.000000,0.000000,778.010010,168.179993,0.000000,1805.909912,-5.230000,0.676179,-0.676146,0.206878,0.206905,-5.499900,0.000000,0.000200,0.000000,1359.979980,92.029999,0.000000,2798.869873,0.000000,0.991978,-0.000003,-0.000057,-0.126409,-5.999900,0.000000,0.000000
368,True,True,1.000000,0.000000,793.000000,168.149994,0.000000,1798.599976,-3.880000,0.669638,-0.669602,0.227162,0.227189,-5.499900,0.000000,0.000200,0.000000,1383.280029,92.029999,0.000000,2796.260010,0.000000,0.994850,-0.000003,-0.000057,-0.101355,-5.999900,0.000000,0.000000
369,True,True,1.000000,0.000000,807.929993,168.129990,0.000000,1791.599976,-2.570000,0.662489,-0.662448,0.247242,0.247269,-5.499900,0.000000,0.000200,0.000000,1406.559937,92.029999,0.000000,2793.649902,0.000000,0.997090,-0.000003,-0.000057,-0.076237,-5.999900,0.000000,0.000000
370,True,True,1.000000,0.000000,822.799988,168.119995,0.000000,1784.929932,-1.300000,0.654736,-0.654696,0.267095,0.267122,-5.499900,0.000000,0.000200,0.000000,1429.819946,92.029999,0.000000,2791.040039,0.000000,0.998695,-0.000003,-0.000057,-0.051070,-5.999900,0.000000,0.000000
371,True,True,1.000000,0.000000,837.619995,168.119995,0.000000,1778.619995,-0.090000,0.646393,-0.646345,0.286705,0.286732,-5.500000,0.000000,0.000200,0.000000,1453.059937,92.029999,0.000000,2788.429932,0.000000,0.999665,-0.000003,-0.000057,-0.025871,-5.999900,0.000000,0.000000
372,True,True,1.000000,0.000000,852.389954,168.129990,0.000000,1772.699951,1.060000,0.637456,-0.637411,0.306056,0.306083,-5.499900,0.000000,0.000200,0.000000,1476.279907,92.029999,0.000000,2785.819824,0.000000,1.000000,-0.000003,-0.000057,-0.000655,-5.999900,0.000000,0.000000
373,True,True,1.000000,0.000000,867.119995,168.149994,0.000000,1767.179932,2.520000,0.627943,-0.627895,0.325127,0.325159,-5.499900,0.000000,0.000200,0.000000,1499.469971,92.029999,0.000000,2783.209961,0.000000,0.999698,-0.000003,-0.000057,0.024560,-5.999900,0.000000,0.000000
374,True,True,1.000000,0.000000,881.799988,168.190002,0.000000,1762.089966,4.300000,0.617854,-0.617812,0.343906,0.343938,-5.499900,0.000000,0.000200,0.000000,1522.640015,92.029999,0.000000,2780.599854,0.000000,0.998761,-0.000003,-0.000057,0.049759,-5.999900,0.000000,0.000000
375,True,True,1.000000,0.000000,896.449951,168.239990,0.000000,1757.439941,6.370000,0.607209,-0.607162,0.362373,0.362405,-5.499900,0.000000,0.000200,0.000000,1545.789917,92.029999,0.000000,2777.989990,0.000000,0.997189,-0.000003,-0.000057,0.074926,-5.999900,0.000000,0.000000
376,True,True,1.000000,0.000000,911.059998,168.309998,0.000000,1753.250000,8.710000,0.596010,-0.595963,0.380510,0.380542,-5.499900,0.000000,0.000200,0.000000,1568.919922,92.029999,0.000000,2775.379883,0.000000,0.994983,-0.000003,-0.000057,0.100044,-5.999900,0.000000,0.000000
377,True,True,1.000000,0.000000,925.639954,168.399994,0.000000,1749.529907,11.290000,0.584267,-0.584224,0.398302,0.398334,-5.499900,0.000000,0.000200,0.000000,1592.029907,92.029999,0.000000,2772.770020,0.000000,0.992144,-0.000003,-0.000057,0.125098,-5.999900,0.000000,0.000000
378,True,True,1.000000,0.000000,940.190002,168.519989,0.000000,1746.299927,14.080000,0.571995,-0.571950,0.415733,0.415765,-5.499900,0.000000,0.000200,0.000000,1615.109985,92.029999,0.000000,2770.169922,0.000000,0.988674,-0.000003,-0.000057,0.150076,-5.999900,0.000000,0.000000
379,True,True,1.000000,0.000000,954.719971,168.660004,0.000000,1743.569946,17.049999,0.559201,-0.559159,0.432786,0.432818,-5.499900,0.000000,0.000200,0.000000,1638.169922,92.029999,0.000000,2767.569824,0.000000,0.984576,-0.000003,-0.000057,0.174957,-5.999900,0.000000,0.000000
380,True,True,1.000000,0.000000,969.229980,168.830002,0.000000,1741.349976,20.170000,0.549381,-0.549341,0.445183,0.445215,-5.368000,0.000000,0.000100,0.000000,1661.209961,92.029999,0.000000,2764.969971,0.000000,0.979852,-0.000003,-0.000057,0.199724,-5.999900,0.000000,0.000000
381,True,True,1.000000,0.000000,983.729980,169.019989,0.000000,1739.520020,23.379999,0.539536,-0.539490,0.457068,0.457100,-5.239300,0.000000,0.000100,0.000000,1684.229980,92.029999,0.000000,2762.369873,0.000000,0.974504,-0.000003,-0.000057,0.224368,-5.999900,0.000000,0.000000
382,True,True,1.000000,0.000000,998.209961,169.239990,0.000000,1738.069946,26.660000,0.529680,-0.529628,0.468456,0.468489,-5.113700,0.000000,0.000100,0.000000,1707.229980,92.029999,0.000000,2759.770020,0.000000,0.968538,-0.000003,-0.000057,0.248866,-5.999900,0.000000,0.000000
383,True,True,1.000000,0.000000,1012.679993,169.489990,0.000000,1736.989990,29.990000,0.519822,-0.519772,0.479370,0.479402,-4.991100,0.000000,0.000100,0.000000,1730.209961,92.029999,0.000000,2757.169922,0.000000,0.961955,-0.000003,-0.000057,0.273207,-5.999900,0.000000,0.000000
384,True,True,1.000000,0.000000,1027.150024,169.769989,0.000000,1736.270020,33.360001,0.509986,-0.509937,0.489820,0.489852,-4.871400,0.000000,0.000100,0.000000,1753.159912,92.029999,0.000000,2754.569824,0.000000,0.954760,-0.000003,-0.000057,0.297376,-5.999900,0.000000,0.000000
385,True,True,1.000000,0.000000,1041.619995,170.080002,0.000000,1735.909912,36.750000,0.500179,-0.500135,0.499827,0.499859,-4.754600,0.000000,0.000100,0.000000,1776.089966,92.029999,0.000000,2751.969971,0.000000,0.946958,-0.000003,-0.000057,0.321356,-5.999900,0.000000,0.000000
386,True,True,1.000000,0.000000,1056.089966,170.410004,0.000000,1735.899902,40.149998,0.490419,-0.490375,0.509403,0.509441,-4.640600,0.000000,0.000100,0.000000,1799.000000,92.029999,0.000000,2749.369873,0.000000,0.938555,-0.000003,-0.000057,0.345131,-5.999900,0.000000,0.000000
387,True,True,1.000000,0.000000,1070.559937,170.769989,0.000000,1736.229980,43.540001,0.480719,-0.480675,0.518569,0.518601,-4.529300,0.000000,0.000100,0.000000,1821.890015,92.029999,0.000000,2746.770020,0.000000,0.929555,-0.000003,-0.000057,0.368684,-5.999900,0.000000,0.000000
388,True,True,1.000000,0.000000,1085.030029,171.160004,0.000000,1736.890015,46.910000,0.471083,-0.471040,0.527335,0.527370,-4.420700,0.000000,0.000100,0.000000,1844.760010,92.029999,0.000000,2744.169922,0.000000,0.919962,-0.000003,-0.000057,0.392006,-5.999900,0.000000,0.000000
389,True,True,1.000000,0.000000,1099.510010,171.580002,0.000000,1737.880005,50.250000,0.461529,-0.461486,0.535719,0.535749,-4.314700,0.000000,0.000100,0.000000,1867.609985,92.029999,0.000000,2741.569824,0.000000,0.909787,-0.000003,-0.000057,0.415074,-5.999900,0.000000,0.000000
390,True,True,1.000000,0.000000,1114.000000,172.029999,0.000000,1739.179932,53.549999,0.452056,-0.452013,0.543736,0.543766,-4.211200,0.000000,0.000100,0.000000,1890.429932,92.029999,0.000000,2738.969971,0.000000,0.899032,-0.000003,-0.000057,0.437884,-5.999900,0.000000,0.000000
391,True,True,1.000000,0.000000,1128.510010,172.500000,0.000000,1740.789917,56.799999,0.442680,-0.442637,0.551396,0.551425,-4.110200,0.000000,0.000100,0.000000,1913.229980,92.029999,0.000000,2736.369873,0.000000,0.887705,-0.000003,-0.000057,0.460413,-5.999900,0.000000,0.000000
392,True,True,1.000000,0.000000,1143.030029,173.000000,0.000000,1742.689941,59.989998,0.433401,-0.433358,0.558717,0.558749,-4.011600,0.000000,0.000100,0.000000,1936.010010,92.029999,0.000000,2733.770020,0.000000,0.875813,-0.000003,-0.000057,0.482650,-5.999900,0.000000,0.000000
393,True,True,1.000000,0.000000,1157.569946,173.529999,0.000000,1744.880005,63.109997,0.424230,-0.424186,0.565714,0.565741,-3.915400,0.000000,0.000100,0.000000,1958.769897,92.029999,0.000000,2731.179932,0.000000,0.863365,-0.000003,-0.000057,0.504580,-5.999900,0.000000,0.000000
394,True,True,1.000000,0.000000,1172.130005,174.080002,0.000000,1747.349976,66.150002,0.415166,-0.415123,0.572398,0.572425,-3.821500,0.000000,0.000100,0.000000,1981.510010,92.029999,0.000000,2728.589844,0.000000,0.850369,-0.000003,-0.000057,0.526186,-5.999900,0.000000,0.000000
395,True,True,1.000000,0.000000,1186.709961,174.660004,0.000000,1750.079956,69.110001,0.406222,-0.406178,0.578780,0.578806,-3.729900,0.000000,0.000000,0.000000,2004.229980,92.029999,0.000000,2726.000000,0.000000,0.836833,-0.000003,-0.000057,0.547458,-5.999900,0.000000,0.000000
396,True,True,1.000000,0.000000,1201.319946,175.259995,0.000000,1753.069946,71.979996,0.397396,-0.397353,0.584876,0.584899,-3.640500,0.000000,0.000000,0.000000,2026.929932,92.029999,0.000000,2723.409912,0.000000,0.822763,-0.000003,-0.000057,0.568384,-5.999900,0.000000,0.000000
397,True,True,1.000000,0.000000,1215.959961,175.879990,0.000000,1756.309937,74.760002,0.388694,-0.388651,0.590697,0.590715,-3.553200,0.000000,0.000000,0.000000,2049.599854,92.029999,0.000000,2720.819824,0.000000,0.808170,-0.000003,-0.000057,0.588949,-5.999900,0.000000,0.000000
398,True,True,1.000000,0.000000,1230.630005,176.529999,0.000000,1759.799927,77.439995,0.380116,-0.380073,0.596254,0.596269,-3.468000,0.000000,0.000000,0.000000,2072.250000,92.029999,0.000000,2718.229980,0.000000,0.793065,-0.000003,-0.000057,0.609137,-5.999900,0.000000,0.000000
399,True,True,1.000000,0.000000,1245.329956,177.199997,0.000000,1763.520020,80.009995,0.371668,-0.371625,0.601557,0.601570,-3.384800,0.000000,0.000000,0.000000,2094.879883,92.029999,0.000000,2715.639893,0.000000,0.777453,-0.000003,-0.000057,0.628941,-5.999900,0.000000,0.000000
400,True,True,1.000000,0.000000,1260.059937,177.889999,0.000000,1767.459961,82.479996,0.363354,-0.363311,0.606617,0.606625,-3.303600,0.000000,0.000000,0.000000,2117.489990,92.029999,0.000000,2713.050049,0.000000,0.761350,-0.000003,-0.000057,0.648341,-5.999900,0.000000,0.000000
401,True,True,1.000000,0.000000,1274.819946,178.599991,0.000000,1771.619995,84.830002,0.355170,-0.355127,0.611446,0.611451,-3.224400,0.000000,0.000000,0.000000,2140.079834,92.029999,0.000000,2710.459961,0.000000,0.744761,-0.000003,-0.000057,0.667331,-5.999900,0.000000,0.000000
402,True,True,1.000000,0.000000,1289.619995,179.330002,0.000000,1775.979980,87.070000,0.347121,-0.347078,0.616048,0.616059,-3.147100,0.000000,0.000000,0.000000,2162.649902,92.029999,0.000000,2707.869873,0.000000,0.727701,-0.000003,-0.000057,0.685894,-5.999900,0.000000,0.000000
403,True,True,1.000000,0.000000,1304.459961,180.069992,0.000000,1780.539917,89.189995,0.339207,-0.339164,0.620439,0.620453,-3.071600,0.000000,0.000000,0.000000,2185.189941,92.029999,0.000000,2705.280029,0.000000,0.710174,-0.000003,-0.000057,0.704026,-5.999900,0.000000,0.000000
404,True,True,1.000000,0.000000,1319.339966,180.830002,0.000000,1785.299927,91.189995,0.331428,-0.331385,0.624625,0.624646,-2.997900,0.000000,0.000000,0.000000,2207.709961,92.029999,0.000000,2702.689941,0.000000,0.692195,-0.000003,-0.000057,0.721710,-5.999900,0.000000,0.000000
405,True,True,1.000000,0.000000,1334.260010,181.610001,0.000000,1790.239990,93.070000,0.323789,-0.323746,0.628618,0.628641,-2.926000,0.000000,0.000000,0.000000,2230.209961,92.029999,0.000000,2700.099854,0.000000,0.673778,-0.000003,-0.000057,0.738934,-5.999900,0.000000,0.000000
406,True,True,1.000000,0.000000,1349.219971,182.399994,0.000000,1795.359985,94.829994,0.316285,-0.316241,0.632426,0.632449,-2.855800,0.000000,0.000000,0.000000,2252.689941,92.029999,0.000000,2697.510010,0.000000,0.654933,-0.000003,-0.000057,0.755686,-5.999900,0.000000,0.000000
407,True,True,1.000000,0.000000,1364.229980,183.199997,0.000000,1800.649902,96.459999,0.308921,-0.308878,0.636057,0.636077,-2.787300,0.000000,0.000000,0.000000,2275.149902,92.029999,0.000000,2694.919922,0.000000,0.635674,-0.000003,-0.000057,0.771958,-5.999900,0.000000,0.000000
408,True,True,1.000000,0.000000,1379.280029,184.019989,0.000000,1806.099976,97.970001,0.301692,-0.301648,0.639515,0.639539,-2.720400,0.000000,0.000000,0.000000,2297.589844,92.029999,0.000000,2692.339844,0.000000,0.616010,-0.000003,-0.000057,0.787738,-5.999900,0.000000,0.000000
409,True,True,1.000000,0.000000,1394.380005,184.849991,0.000000,1811.699951,99.349998,0.294597,-0.294554,0.642811,0.642840,-2.655100,0.000000,0.000000,0.000000,2320.000000,92.029999,0.000000,2689.760010,0.000000,0.595952,-0.000003,-0.000057,0.803020,-5.999900,0.000000,0.000000
410,True,True,1.000000,0.000000,1409.530029,185.690002,0.000000,1817.449951,100.610001,0.287638,-0.287595,0.645956,0.645983,-2.591400,0.000000,0.000000,0.000000,2342.389893,92.029999,0.000000,2687.179932,0.000000,0.575516,-0.000003,-0.000057,0.817790,-5.999900,0.000000,0.000000
411,True,True,1.000000,0.000000,1424.719971,186.539993,0.000000,1823.349976,101.739998,0.280814,-0.280771,0.648951,0.648980,-2.529200,0.000000,0.000000,0.000000,2364.760010,92.029999,0.000000,2684.599854,0.000000,0.554714,-0.000003,-0.000057,0.832041,-5.999900,0.000000,0.000000
412,True,True,1.000000,0.000000,1439.959961,187.399994,0.000000,1829.380005,102.750000,0.274124,-0.274081,0.651805,0.651833,-2.468500,0.000000,0.000000,0.000000,2387.109863,92.029999,0.000000,2682.020020,0.000000,0.533561,-0.000003,-0.000057,0.845762,-5.999900,0.000000,0.000000
413,True,True,1.000000,0.000000,1455.260010,188.259995,0.000000,1835.539917,103.629997,0.267569,-0.267526,0.654523,0.654550,-2.409300,0.000000,0.000000,0.000000,2409.439941,92.029999,0.000000,2679.439941,0.000000,0.512068,-0.000003,-0.000057,0.858945,-5.999900,0.000000,0.000000
414,True,True,1.000000,0.000000,1470.609985,189.129990,0.000000,1841.829956,104.389999,0.261144,-0.261101,0.657113,0.657140,-2.351500,0.000000,0.000000,0.000000,2431.750000,92.029999,0.000000,2676.859863,0.000000,0.490246,-0.000003,-0.000057,0.871584,-5.999900,0.000000,0.000000
415,True,True,1.000000,0.000000,1486.010010,190.009995,0.000000,1848.239990,105.019997,0.254848,-0.254805,0.659578,0.659608,-2.295100,0.000000,0.000000,0.000000,2454.040039,92.029999,0.000000,2674.280029,0.000000,0.468116,-0.000003,-0.000057,0.883667,-5.999900,0.000000,0.000000
416,True,True,1.000000,0.000000,1501.469971,190.889999,0.000000,1854.760010,105.529999,0.248245,-0.248202,0.662092,0.662121,-2.398900,0.000000,0.000000,0.000000,2476.300049,92.029999,0.000000,2671.699951,0.000000,0.445685,-0.000003,-0.000057,0.895190,-5.999900,0.000000,0.000000
417,True,True,1.000000,0.000000,1516.979980,191.769989,0.000000,1861.399902,105.909996,0.241329,-0.241286,0.664644,0.664672,-2.502700,0.000000,0.000000,0.000000,2498.540039,92.029999,0.000000,2669.119873,0.000000,0.422973,-0.000003,-0.000057,0.906142,-5.999900,0.000000,0.000000
418,True,True,1.000000,0.000000,1532.549927,192.649994,0.000000,1868.159912,106.149994,0.234095,-0.234051,0.667228,0.667253,-2.606500,0.000000,0.000000,0.000000,2520.760010,92.029999,0.000000,2666.540039,0.000000,0.399991,-0.000003,-0.000057,0.916519,-5.999900,0.000000,0.000000
419,True,True,1.000000,0.000000,1548.179932,193.539993,0.000000,1875.039917,106.239998,0.226542,-0.226504,0.669829,0.669854,-2.710300,0.000000,0.000000,0.000000,2542.959961,92.029999,0.000000,2663.959961,0.000000,0.376755,-0.000003,-0.000057,0.926313,-5.999900,0.000000,0.000000
420,True,True,1.000000,0.000000,1563.859985,194.419998,0.000000,1882.039917,106.169998,0.218671,-0.218633,0.672440,0.672464,-2.814100,0.000000,0.000000,0.000000,2565.139893,92.029999,0.000000,2661.379883,0.000000,0.353282,-0.000003,-0.000057,0.935517,-5.999900,0.000000,0.000000
421,True,True,1.000000,0.000000,1579.599976,195.300003,0.000000,1889.169922,105.939995,0.210481,-0.210444,0.675051,0.675068,-2.917900,0.000000,0.000000,0.000000,2587.300049,92.029999,0.000000,2658.800049,0.000000,0.329583,-0.000003,-0.000057,0.944127,-5.999900,0.000000,0.000000
422,True,True,1.000000,0.000000,1595.400024,196.179993,0.000000,1896.419922,105.529999,0.201963,-0.201925,0.677646,0.677668,-3.021700,0.000000,0.000000,0.000000,2609.439941,92.029999,0.000000,2656.219971,0.000000,0.305673,-0.000003,-0.000057,0.952137,-5.999900,0.000000,0.000000
423,True,True,1.000000,0.000000,1611.270020,197.050003,0.000000,1903.799927,104.939995,0.193121,-0.193083,0.680219,0.680239,-3.125500,0.000000,0.000000,0.000000,2631.550049,92.029999,0.000000,2653.649902,0.000000,0.281569,-0.000003,-0.000057,0.959541,-5.999900,0.000000,0.000000
424,True,True,1.000000,0.000000,1627.199951,197.919998,0.000000,1911.299927,104.149994,0.183950,-0.183912,0.682755,0.682777,-3.229300,0.000000,0.000000,0.000000,2653.639893,92.029999,0.000000,2651.079834,0.000000,0.257287,-0.000003,-0.000057,0.966335,-5.999900,0.000000,0.000000
425,True,True,1.000000,0.000000,1643.189941,198.779999,0.000000,1918.919922,103.159996,0.174449,-0.174412,0.685242,0.685268,-3.333100,0.000000,0.000000,0.000000,2675.709961,92.029999,0.000000,2648.510010,0.000000,0.232843,-0.000003,-0.000057,0.972514,-5.999900,0.000000,0.000000
426,True,True,1.000000,0.000000,1659.250000,199.629990,0.000000,1926.659912,101.959999,0.164620,-0.164582,0.687669,0.687695,-3.436900,0.000000,0.000000,0.000000,2697.760010,92.029999,0.000000,2645.939941,0.000000,0.208248,-0.000003,-0.000057,0.978076,-5.999900,0.000000,0.000000
427,True,True,1.000000,0.000000,1675.369995,200.470001,0.000000,1934.519897,100.529999,0.154456,-0.154419,0.690021,0.690050,-3.540700,0.000000,0.000000,0.000000,2719.790039,92.029999,0.000000,2643.369873,0.000000,0.183524,-0.000003,-0.000057,0.983015,-5.999900,0.000000,0.000000
428,True,True,1.000000,0.000000,1691.559937,201.289993,0.000000,1942.489990,98.869995,0.143958,-0.143920,0.692287,0.692316,-3.644500,0.000000,0.000000,0.000000,2741.800049,92.029999,0.000000,2640.800049,0.000000,0.158680,-0.000003,-0.000057,0.987330,-5.999900,0.000000,0.000000
429,True,True,1.000000,0.000000,1707.809937,202.099991,0.000000,1950.569946,96.959999,0.133131,-0.133093,0.694450,0.694479,-3.748300,0.000000,0.000000,0.000000,2763.790039,92.029999,0.000000,2638.229980,0.000000,0.133735,-0.000003,-0.000057,0.991017,-5.999900,0.000000,0.000000
430,True,True,1.000000,0.000000,1724.130005,202.889999,0.000000,1958.760010,94.799995,0.121969,-0.121931,0.696495,0.696528,-3.852100,0.000000,0.000000,0.000000,2785.750000,92.029999,0.000000,2635.659912,0.000000,0.108703,-0.000003,-0.000057,0.994074,-5.999900,0.000000,0.000000
431,True,True,1.000000,0.000000,1740.520020,203.659988,0.000000,1967.049927,92.369995,0.110472,-0.110435,0.698410,0.698443,-3.955900,0.000000,0.000000,0.000000,2807.689941,92.029999,0.000000,2633.089844,0.000000,0.083606,-0.000003,-0.000057,0.996499,-5.999900,0.000000,0.000000
432,True,True,1.000000,0.000000,1756.979980,204.409988,0.000000,1975.429932,89.669998,0.098642,-0.098604,0.700180,0.700211,-4.059700,0.000000,0.000000,0.000000,2829.609863,92.029999,0.000000,2630.520020,0.000000,0.058456,-0.000003,-0.000057,0.998290,-5.999900,0.000000,0.000000
433,True,True,1.000000,0.000000,1773.510010,205.129990,0.000000,1983.899902,86.680000,0.086482,-0.086444,0.701787,0.701814,-4.163500,0.000000,0.000000,0.000000,2851.510010,92.029999,0.000000,2627.949951,0.000000,0.033267,-0.000003,-0.000057,0.999446,-5.999900,0.000000,0.000000
434,True,True,1.000000,0.000000,1790.109985,205.830002,0.000000,1992.449951,83.400002,0.073993,-0.073955,0.703212,0.703242,-4.267300,0.000000,0.000000,0.000000,2873.389893,92.029999,0.000000,2625.379883,0.000000,0.008057,-0.000003,-0.000057,0.999968,-5.999900,0.000000,0.000000
435,True,True,1.000000,0.000000,1806.789917,206.500000,0.000000,2001.069946,79.809998,0.061175,-0.061137,0.704442,0.704473,-4.371100,0.000000,0.000000,0.000000,2895.250000,92.029999,0.000000,2622.810059,0.000000,-0.017158,-0.000003,-0.000057,0.999853,-5.999900,0.000000,0.000000
436,True,True,1.000000,0.000000,1823.539917,207.129990,0.000000,2009.750000,75.909996,0.048027,-0.047990,0.705461,0.705489,-4.474900,0.000000,0.000000,0.000000,2917.089844,92.029999,0.000000,2620.239990,0.000000,-0.042363,-0.000003,-0.000057,0.999102,-5.999900,0.000000,0.000000
437,True,True,1.000000,0.000000,1840.359985,207.729996,0.000000,2018.479980,71.680000,0.034562,-0.034524,0.706249,0.706276,-4.578700,0.000000,0.000000,0.000000,2938.899902,92.029999,0.000000,2617.669922,0.000000,-0.067540,-0.000003,-0.000057,0.997716,-5.999900,0.000000,0.000000
438,True,True,1.000000,0.000000,1857.250000,208.289993,0.000000,2027.250000,67.119995,0.020778,-0.020740,0.706788,0.706815,-4.682500,0.000000,0.000000,0.000000,2960.689941,92.029999,0.000000,2615.099854,0.000000,-0.092675,-0.000003,-0.000057,0.995696,-5.999900,0.000000,0.000000
439,True,True,1.000000,0.000000,1874.219971,208.809998,0.000000,2036.049927,62.219997,0.006681,-0.006644,0.707064,0.707087,-4.786300,0.000000,0.000000,0.000000,2982.459961,92.029999,0.000000,2612.540039,0.000000,-0.117750,-0.000003,-0.000057,0.993043,-5.999900,0.000000,0.000000
440,True,True,1.000000,0.000000,1891.260010,209.279999,0.000000,2044.859985,56.959999,-0.007728,0.007766,0.707053,0.707076,-4.890100,0.000000,0.000000,0.000000,3004.209961,92.029999,0.000000,2609.979980,0.000000,-0.142750,-0.000003,-0.000057,0.989759,-5.999900,0.000000,0.000000
441,True,True,1.000000,0.000000,1908.369995,209.709991,0.000000,2053.669922,51.349998,-0.022440,0.022478,0.706740,0.706760,-4.993900,0.000000,0.000000,0.000000,3025.939941,92.029999,0.000000,2607.419922,0.000000,-0.167657,-0.000003,-0.000057,0.985845,-5.999900,0.000000,0.000000
442,True,True,1.000000,0.000000,1925.559937,210.089996,0.000000,2062.469971,45.369999,-0.037448,0.037480,0.706103,0.706124,-5.097700,0.000000,0.000000,0.000000,3047.649902,92.029999,0.000000,2604.859863,0.000000,-0.192463,-0.000003,-0.000057,0.981304,-5.999900,0.000000,0.000000
443,True,True,1.000000,0.000000,1942.819946,210.419998,0.000000,2071.229980,39.020000,-0.052742,0.052775,0.705127,0.705145,-5.201500,0.000000,0.000000,0.000000,3069.339844,92.029999,0.000000,2602.300049,0.000000,-0.217144,-0.000003,-0.000057,0.976139,-5.999900,0.000000,0.000000
444,True,True,1.000000,0.000000,1960.149902,210.690002,0.000000,2079.949951,32.290001,-0.068317,0.068350,0.703789,0.703805,-5.305300,0.000000,0.000000,0.000000,3091.000000,92.029999,0.000000,2599.739990,0.000000,-0.241685,-0.000003,-0.000057,0.970355,-5.999900,0.000000,0.000000
445,True,True,1.000000,0.000000,1977.559937,210.899994,0.000000,2088.599854,25.170000,-0.084162,0.084194,0.702068,0.702089,-5.409100,0.000000,0.000000,0.000000,3112.639893,92.029999,0.000000,2597.179932,0.000000,-0.266075,-0.000003,-0.000057,0.963952,-5.999900,0.000000,0.000000
446,True,True,1.000000,0.000000,1995.039917,211.049988,0.000000,2097.159912,17.660000,-0.100265,0.100298,0.699948,0.699972,-5.499900,0.000000,0.000000,0.000000,3134.260010,92.029999,0.000000,2594.619873,0.000000,-0.290292,-0.000003,-0.000057,0.956938,-5.999900,0.000000,0.000000
447,True,True,1.000000,0.000000,2012.589966,211.129990,0.000000,2105.619873,9.760000,-0.116579,0.116612,0.697418,0.697438,-5.500000,0.000000,0.000000,0.000000,3155.859863,92.029999,0.000000,2592.060059,0.000000,-0.314326,-0.000003,-0.000057,0.949315,-5.999900,0.000000,0.000000
448,True,True,1.000000,0.000000,2030.209961,211.139999,0.000000,2113.949951,1.470000,-0.132828,0.132861,0.694504,0.694527,-5.500000,0.000000,0.000000,0.000000,3177.439941,92.029999,0.000000,2589.500000,0.000000,-0.338161,-0.000003,-0.000057,0.941088,-5.999900,0.000000,0.000000
449,True,True,1.000000,0.000000,2047.890015,211.080002,0.000000,2122.139893,-7.200000,-0.149008,0.149040,0.691214,0.691236,-5.500000,0.000000,0.000000,0.000000,3199.000000,92.029999,0.000000,2586.939941,0.000000,-0.361779,-0.000003,-0.000057,0.932264,-5.999900,0.000000,0.000000
450,True,True,1.000000,0.000000,2065.639893,210.940002,0.000000,2130.169922,-16.250000,-0.165106,0.165138,0.687545,0.687569,-5.500000,0.000000,0.000000,0.000000,3220.540039,92.029999,0.000000,2584.379883,0.000000,-0.385171,-0.000003,-0.000057,0.922845,-5.999900,0.000000,0.000000
