frame,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
191,True,True,5.680000,0.000000,78.659996,3.760000,0.000000,-459.000000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
192,True,True,5.710000,0.000000,74.790001,3.760000,0.000000,-464.410004,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
193,True,True,5.740000,0.000000,70.869995,3.760000,0.000000,-469.819977,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
194,True,True,5.770000,0.000000,66.909996,3.760000,0.000000,-475.229980,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
195,True,True,5.800000,0.000000,62.899998,3.760000,0.000000,-480.639984,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
196,True,True,5.830000,0.000000,58.849998,3.760000,0.000000,-486.049988,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
197,True,True,5.860000,0.000000,54.750000,3.760000,0.000000,-491.459991,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
198,True,True,5.890000,0.000000,50.610001,3.760000,0.000000,-496.869995,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
199,True,True,5.920000,0.000000,46.419998,3.760000,0.000000,-502.279999,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
200,True,True,5.950000,0.000000,42.189999,3.760000,0.000000,-507.690002,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
201,True,True,5.980000,0.000000,37.910000,3.760000,0.000000,-513.099976,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
202,True,True,6.010000,0.000000,33.590000,3.760000,0.000000,-518.510010,0.000003,0.008548,0.000003,0.999963,0.000000,0.000000,0.000000
203,True,True,6.040000,0.000000,29.219999,-0.990000,0.000000,-451.929993,0.000003,0.008548,0.000003,0.999963,0.000000,0.021300,0.000000
204,True,True,6.030000,0.000000,25.389999,0.940000,0.000000,-385.369995,0.000003,0.008634,0.000003,0.999963,0.000000,0.034000,0.000000
205,True,True,6.040000,0.000000,22.109999,0.700000,0.000000,-319.029999,0.000003,0.008775,0.000003,0.999961,0.000000,0.040000,0.000000
206,True,True,6.050000,0.000000,19.379999,0.790000,0.000000,-255.149994,0.000003,0.008942,0.000003,0.999960,0.000000,0.040400,0.000000
207,True,True,6.060000,0.000000,17.190001,0.660000,0.000000,-122.019997,0.000003,0.009109,0.000003,0.999958,0.000000,-0.316000,0.000000
208,True,True,6.070000,0.000000,16.109999,-6.600000,0.000000,-45.399998,0.000003,0.007793,0.000003,0.999970,0.000000,-0.302200,0.000000
209,True,True,6.020000,0.000000,15.660000,-4.240000,0.000000,-2.250000,0.000003,0.006536,0.000003,0.999979,0.000000,-0.190000,0.000000
210,True,True,5.980000,0.000000,15.570000,-2.620000,0.000000,21.070000,0.000003,0.005743,0.000003,0.999983,0.000000,-0.077900,0.000000
211,True,True,5.960000,0.000000,15.679999,-0.850000,0.000000,31.029999,0.000003,0.005419,0.000003,0.999985,0.000000,0.016300,0.000000
212,True,True,5.950000,0.000000,15.870000,0.550000,0.000000,34.049999,0.000003,0.005489,0.000003,0.999985,0.000000,0.045800,0.000000
213,True,True,5.950000,0.000000,16.090000,0.780000,0.000000,34.860001,0.000003,0.005678,0.000003,0.999984,0.000000,0.055000,0.000000
214,True,True,5.960000,0.000000,16.309999,0.920000,0.000000,34.450001,0.000003,0.005905,0.000003,0.999983,0.000000,0.058400,0.000000
215,True,True,5.970000,0.000000,16.529999,0.970000,0.000000,33.279999,0.000003,0.006147,0.000003,0.999981,0.000000,0.058100,0.000000
216,True,True,5.980000,0.000000,16.740000,0.970000,0.000000,31.619999,0.000003,0.006390,0.000003,0.999980,0.000000,0.055600,0.000000
217,True,True,5.990000,0.000000,16.940001,0.930000,0.000000,29.699999,0.000003,0.006622,0.000003,0.999978,0.000000,0.051800,0.000000
218,True,True,6.000000,0.000000,17.119999,0.870000,0.000000,27.650000,0.000003,0.006838,0.000003,0.999977,0.000000,0.047400,0.000000
219,True,True,6.010000,0.000000,17.279999,0.800000,0.000000,25.599998,0.000003,0.007038,0.000003,0.999975,0.000000,0.042800,0.000000
220,True,True,6.020000,0.000000,17.430000,0.730000,0.000000,23.639999,0.000003,0.007216,0.000003,0.999974,0.000000,0.038300,0.000000
221,True,True,6.030000,0.000000,17.559999,0.650000,0.000000,21.779999,0.000003,0.007377,0.000003,0.999973,0.000000,0.034000,0.000000
222,True,True,6.040000,0.000000,17.670000,0.580000,0.000000,20.059999,0.000003,0.007518,0.000003,0.999972,0.000000,0.030100,0.000000
223,True,True,6.040000,0.000000,17.770000,0.520000,0.000000,18.520000,0.000003,0.007642,0.000003,0.999971,0.000000,0.026500,0.000000
224,True,True,6.040000,0.000000,17.859999,0.460000,0.000000,17.129999,0.000003,0.007750,0.000003,0.999970,0.000000,0.023300,0.000000
225,True,True,6.040000,0.000000,17.940001,0.400000,0.000000,15.870000,0.000003,0.007847,0.000003,0.999969,0.000000,0.020500,0.000000
226,True,True,6.040000,0.000000,18.000000,0.360000,0.000000,14.740000,0.000003,0.007933,0.000003,0.999968,0.000000,0.018000,0.000000
227,True,True,6.040000,0.000000,18.059999,0.310000,0.000000,13.780000,0.000003,0.008009,0.000003,0.999968,0.000000,0.015800,0.000000
228,True,True,6.040000,0.000000,18.109999,0.270000,0.000000,12.920000,0.000003,0.008073,0.000003,0.999967,0.000000,0.013800,0.000000
229,True,True,6.040000,0.000000,18.150000,0.240000,0.000000,12.170000,0.000003,0.008133,0.000003,0.999967,0.000000,0.012100,0.000000
230,True,True,6.040000,0.000000,18.180000,0.210000,0.000000,11.530000,0.000003,0.008181,0.000003,0.999967,0.000000,0.010500,0.000000
231,True,True,6.040000,0.000000,18.209999,0.180000,0.000000,11.000000,0.000003,0.008224,0.000003,0.999966,0.000000,0.009200,0.000000
232,True,True,6.040000,0.000000,18.230000,0.160000,0.000000,10.540000,0.000003,0.008262,0.000003,0.999966,0.000000,0.008000,0.000000
233,True,True,6.040000,0.000000,18.250000,0.140000,0.000000,10.170000,0.000003,0.008295,0.000003,0.999966,0.000000,0.007000,0.000000
234,True,True,6.040000,0.000000,18.270000,0.120000,0.000000,9.849999,0.000003,0.008322,0.000003,0.999965,0.000000,0.006100,0.000000
235,True,True,6.040000,0.000000,18.279999,0.100000,0.000000,9.559999,0.000003,0.008348,0.000003,0.999965,0.000000,0.005400,0.000000
236,True,True,6.040000,0.000000,18.289999,0.090000,0.000000,9.340000,0.000003,0.008370,0.000003,0.999965,0.000000,0.004700,0.000000
237,True,True,6.040000,0.000000,18.299999,0.080000,0.000000,9.160000,0.000003,0.008392,0.000003,0.999965,0.000000,0.004100,0.000000
238,True,True,6.040000,0.000000,18.309999,0.070000,0.000000,9.000000,0.000003,0.008408,0.000003,0.999965,0.000000,0.003600,0.000000
239,True,True,6.040000,0.000000,18.320000,0.060000,0.000000,8.860000,0.000003,0.008424,0.000003,0.999964,0.000000,0.003200,0.000000
240,True,True,6.040000,0.000000,18.330000,0.050000,0.000000,8.730000,0.000003,0.008435,0.000003,0.999964,0.000000,0.002800,0.000000
241,True,True,6.040000,0.000000,18.340000,0.050000,0.000000,8.610000,0.000003,0.008446,0.000003,0.999964,0.000000,0.002500,0.000000
242,True,True,6.040000,0.000000,18.340000,0.040000,0.000000,8.490000,0.000003,0.008456,0.000003,0.999964,0.000000,0.002200,0.000000
243,True,True,6.040000,0.000000,18.340000,0.040000,0.000000,8.410000,0.000003,0.008467,0.000003,0.999964,0.000000,0.001900,0.000000
244,True,True,6.040000,0.000000,18.340000,0.030000,0.000000,8.360000,0.000003,0.008473,0.000003,0.999964,0.000000,0.001600,0.000000
245,True,True,6.040000,0.000000,18.340000,0.020000,0.000000,8.330000,0.000003,0.008478,0.000003,0.999964,0.000000,0.001400,0.000000
246,True,True,6.040000,0.000000,18.340000,0.020000,0.000000,8.309999,0.000003,0.008483,0.000003,0.999964,0.000000,0.001300,0.000000
247,True,True,6.040000,0.000000,18.340000,0.020000,0.000000,8.300000,0.000003,0.008489,0.000003,0.999964,0.000000,0.001200,0.000000
248,True,True,6.040000,0.000000,18.340000,0.020000,0.000000,8.290000,0.000003,0.008494,0.000003,0.999964,0.000000,0.001000,0.000000
249,True,True,6.040000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008500,0.000003,0.999964,0.000000,0.000900,0.000000
250,True,True,6.040000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008505,0.000003,0.999964,0.000000,0.000800,0.000000
251,True,True,6.040000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008510,0.000003,0.999964,0.000000,0.000700,0.000000
252,True,True,6.040000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000600,0.000000
253,True,True,6.040000,0.000000,18.340000,0.010000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000400,0.000000
254,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
255,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
256,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
257,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
258,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
259,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
260,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
261,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
262,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
263,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
264,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
265,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
266,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
267,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
268,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
269,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
270,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
271,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
272,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
273,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
274,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
275,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
276,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
277,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
278,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
279,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
280,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
281,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
282,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
283,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
284,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
285,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
286,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
287,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
288,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
289,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
290,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
291,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
292,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
293,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
294,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
295,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
296,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
297,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
298,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
299,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
300,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
301,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
302,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
303,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
304,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
305,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
306,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
307,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
308,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
309,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
310,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
311,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
312,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
313,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
314,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
315,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
316,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
317,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
318,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
319,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
320,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
321,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
322,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
323,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
324,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
325,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
326,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
327,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
328,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
329,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
330,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
331,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
332,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
333,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
334,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
335,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
336,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
337,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
338,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
339,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
340,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
341,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
342,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
343,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
344,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
345,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
346,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
347,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
348,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
349,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
350,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
351,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
352,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
353,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
354,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
355,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
356,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
357,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
358,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
359,True,True,6.040000,0.000000,18.340000,0.000000,0.000000,8.290000,0.000003,0.008516,0.000003,0.999964,0.000000,0.000300,0.000000
